nose,left_shoulder,left_elbow,left_wrist,left_pinky,left_index,left_hip,left_knee,left_heel,left_foot_index,right_shoulder,right_elbow,right_wrist,right_pinky,right_index,right_hip,right_knee,right_heel,right_foot_index
"{'x': 0.424706131219864, 'y': -0.057298421859741, 'z': -0.280253559350967}","{'x': 0.556804299354553, 'y': 0.133994460105896, 'z': -0.082644112408161}","{'x': 0.60122936964035, 'y': 0.341373383998871, 'z': 0.02856233716011}","{'x': 0.60110741853714, 'y': 0.573719203472137, 'z': 0.004573937505484}","{'x': 0.614143013954163, 'y': 0.650663137435913, 'z': -0.004756127949804}","{'x': 0.585915386676788, 'y': 0.645696520805359, 'z': -0.057994075119495}","{'x': 0.500061392784119, 'y': 0.636212170124054, 'z': -0.02581350132823}","{'x': 0.510740995407104, 'y': 0.955848574638367, 'z': -0.000762722454965}","{'x': 0.492128193378448, 'y': 1.25780725479126, 'z': 0.277389645576477}","{'x': 0.509980499744415, 'y': 1.380039572715759, 'z': 0.137672007083893}","{'x': 0.306973248720169, 'y': 0.145829439163208, 'z': -0.067250624299049}","{'x': 0.255389213562012, 'y': 0.376093327999115, 'z': 0.001954551320523}","{'x': 0.236931547522545, 'y': 0.573810815811157, 'z': -0.070830509066582}","{'x': 0.225599765777588, 'y': 0.650072634220123, 'z': -0.100032106041908}","{'x': 0.248530179262161, 'y': 0.646174013614655, 'z': -0.139717653393745}","{'x': 0.356884986162186, 'y': 0.630267679691315, 'z': 0.02571121789515}","{'x': 0.345495790243149, 'y': 0.952166795730591, 'z': 0.069091707468033}","{'x': 0.337536215782166, 'y': 1.209466934204102, 'z': 0.374353289604187}","{'x': 0.318147122859955, 'y': 1.340346336364746, 'z': 0.24363648891449}"
"{'x': 0.486497104167938, 'y': -0.018731355667114, 'z': -0.301266551017761}","{'x': 0.610721349716187, 'y': 0.16695648431778, 'z': -0.153889164328575}","{'x': 0.651006460189819, 'y': 0.376093775033951, 'z': -0.054440569132566}","{'x': 0.643878579139709, 'y': 0.597477912902832, 'z': -0.050562217831612}","{'x': 0.649077355861664, 'y': 0.669916868209839, 'z': -0.053626593202353}","{'x': 0.625456631183624, 'y': 0.665763735771179, 'z': -0.101986289024353}","{'x': 0.525407373905182, 'y': 0.643970727920532, 'z': -0.040076304227114}","{'x': 0.529593527317047, 'y': 0.942837119102478, 'z': 0.018470052629709}","{'x': 0.51592493057251, 'y': 1.193406343460083, 'z': 0.285178571939468}","{'x': 0.531005382537842, 'y': 1.314549446105957, 'z': 0.161933153867722}","{'x': 0.376610606908798, 'y': 0.150079488754272, 'z': -0.112998895347118}","{'x': 0.321050435304642, 'y': 0.365635395050049, 'z': -0.042470347136259}","{'x': 0.296059101819992, 'y': 0.565778613090515, 'z': -0.089249975979328}","{'x': 0.285289257764816, 'y': 0.629115998744965, 'z': -0.110604852437973}","{'x': 0.304585456848145, 'y': 0.626424789428711, 'z': -0.145557895302773}","{'x': 0.396347641944885, 'y': 0.624625325202942, 'z': 0.039477791637182}","{'x': 0.364134877920151, 'y': 0.912727236747742, 'z': 0.073736563324928}","{'x': 0.344308257102966, 'y': 1.154293298721313, 'z': 0.309502065181732}","{'x': 0.301678627729416, 'y': 1.268170356750488, 'z': 0.178212657570839}"
"{'x': 0.42658942937851, 'y': 0.03722882270813, 'z': -0.277373641729355}","{'x': 0.523737251758575, 'y': 0.210744023323059, 'z': -0.094300977885723}","{'x': 0.558703422546387, 'y': 0.405329585075378, 'z': -0.018746580928564}","{'x': 0.556729674339294, 'y': 0.589621484279633, 'z': -0.070328079164028}","{'x': 0.560179114341736, 'y': 0.656373381614685, 'z': -0.092786103487015}","{'x': 0.547740578651428, 'y': 0.651884496212006, 'z': -0.13141542673111}","{'x': 0.477556079626083, 'y': 0.627890884876251, 'z': -0.028971988707781}","{'x': 0.495555996894836, 'y': 0.903289079666138, 'z': -0.023556308820844}","{'x': 0.48861375451088, 'y': 1.161534547805786, 'z': 0.224504500627518}","{'x': 0.49745836853981, 'y': 1.258179664611816, 'z': 0.083772599697113}","{'x': 0.315065652132034, 'y': 0.215408772230148, 'z': -0.069911487400532}","{'x': 0.269967675209045, 'y': 0.411108732223511, 'z': -0.035732120275497}","{'x': 0.267869204282761, 'y': 0.580481052398682, 'z': -0.113388404250145}","{'x': 0.261545479297638, 'y': 0.643799304962158, 'z': -0.140201702713966}","{'x': 0.278419315814972, 'y': 0.643251359462738, 'z': -0.169666022062302}","{'x': 0.357495069503784, 'y': 0.629617214202881, 'z': 0.028574332594872}","{'x': 0.360089898109436, 'y': 0.902031421661377, 'z': 0.089226149022579}","{'x': 0.381789475679398, 'y': 1.121510744094849, 'z': 0.39841216802597}","{'x': 0.364652812480927, 'y': 1.225770115852356, 'z': 0.278888523578644}"
"{'x': 0.460795640945435, 'y': 0.098378241062164, 'z': -0.282904386520386}","{'x': 0.544227480888367, 'y': 0.248361378908157, 'z': -0.105986446142197}","{'x': 0.577945530414581, 'y': 0.408478289842606, 'z': -0.052274323999882}","{'x': 0.56338632106781, 'y': 0.575965702533722, 'z': -0.112148448824883}","{'x': 0.561632633209229, 'y': 0.630335092544556, 'z': -0.135290190577507}","{'x': 0.547111511230469, 'y': 0.621181309223175, 'z': -0.169934332370758}","{'x': 0.496168673038483, 'y': 0.597762882709503, 'z': -0.016055440530181}","{'x': 0.495014905929565, 'y': 0.83082640171051, 'z': 0.038409817963839}","{'x': 0.472976207733154, 'y': 1.050891876220703, 'z': 0.228952631354332}","{'x': 0.485384345054626, 'y': 1.150597333908081, 'z': 0.098523572087288}","{'x': 0.364798218011856, 'y': 0.249653905630112, 'z': -0.091197639703751}","{'x': 0.331263542175293, 'y': 0.41144722700119, 'z': -0.08003756403923}","{'x': 0.318353623151779, 'y': 0.563050329685211, 'z': -0.17541167140007}","{'x': 0.311418056488037, 'y': 0.621955335140228, 'z': -0.209645017981529}","{'x': 0.324105232954025, 'y': 0.619656980037689, 'z': -0.236620903015137}","{'x': 0.389387845993042, 'y': 0.59782338142395, 'z': 0.015909949317575}","{'x': 0.385309308767319, 'y': 0.851207971572876, 'z': 0.056758891791105}","{'x': 0.402189761400223, 'y': 1.047588348388672, 'z': 0.228952631354332}","{'x': 0.380388975143433, 'y': 1.142507076263428, 'z': 0.089691370725632}"
"{'x': 0.468250036239624, 'y': 0.138679325580597, 'z': -0.263328582048416}","{'x': 0.543252885341644, 'y': 0.27248215675354, 'z': -0.086294367909431}","{'x': 0.569584429264069, 'y': 0.41912430524826, 'z': -0.033324662595987}","{'x': 0.562779247760773, 'y': 0.573800802230835, 'z': -0.078318677842617}","{'x': 0.56365305185318, 'y': 0.621651589870453, 'z': -0.09695041924715}","{'x': 0.550597786903381, 'y': 0.620582282543182, 'z': -0.132971778512001}","{'x': 0.496022909879684, 'y': 0.598220348358154, 'z': -0.023207955062389}","{'x': 0.490976750850677, 'y': 0.825867414474487, 'z': 0.006950128823519}","{'x': 0.474846333265305, 'y': 1.014868855476379, 'z': 0.192331850528717}","{'x': 0.485265791416168, 'y': 1.103681325912476, 'z': 0.063021041452885}","{'x': 0.383640468120575, 'y': 0.272545635700226, 'z': -0.059588879346848}","{'x': 0.346267342567444, 'y': 0.419209182262421, 'z': -0.028405230492353}","{'x': 0.333187639713287, 'y': 0.552799940109253, 'z': -0.10309562087059}","{'x': 0.325190365314484, 'y': 0.604641079902649, 'z': -0.132121905684471}","{'x': 0.339812278747559, 'y': 0.60311883687973, 'z': -0.155591368675232}","{'x': 0.405707001686096, 'y': 0.595529794692993, 'z': 0.022962801158428}","{'x': 0.398556441068649, 'y': 0.821265995502472, 'z': 0.027342895045877}","{'x': 0.412538439035416, 'y': 1.012767672538757, 'z': 0.204753011465073}","{'x': 0.384733289480209, 'y': 1.093171954154968, 'z': 0.069362372159958}"
"{'x': 0.447361052036285, 'y': 0.157398670911789, 'z': -0.226433321833611}","{'x': 0.517729163169861, 'y': 0.277316898107529, 'z': -0.034179210662842}","{'x': 0.551593124866486, 'y': 0.411833465099335, 'z': 0.00878893956542}","{'x': 0.548845767974854, 'y': 0.552126705646515, 'z': -0.058907944709063}","{'x': 0.548043727874756, 'y': 0.604087769985199, 'z': -0.083164155483246}","{'x': 0.535337805747986, 'y': 0.599137425422668, 'z': -0.115547776222229}","{'x': 0.487375795841217, 'y': 0.589214265346527, 'z': -0.007178421597928}","{'x': 0.497976928949356, 'y': 0.802807629108429, 'z': 0.012671508826315}","{'x': 0.489314198493958, 'y': 1.001156449317932, 'z': 0.152467623353004}","{'x': 0.513990998268127, 'y': 1.072069406509399, 'z': 0.00878893956542}","{'x': 0.37082040309906, 'y': 0.29227077960968, 'z': -0.036636330187321}","{'x': 0.344799637794495, 'y': 0.430179327726364, 'z': -0.006859467830509}","{'x': 0.340471088886261, 'y': 0.563142418861389, 'z': -0.067602381110191}","{'x': 0.334580630064011, 'y': 0.61374443769455, 'z': -0.097528874874115}","{'x': 0.346018254756927, 'y': 0.610909283161163, 'z': -0.123612180352211}","{'x': 0.401481688022614, 'y': 0.592422723770142, 'z': 0.007135106716305}","{'x': 0.402732521295547, 'y': 0.807491540908813, 'z': 0.007934459485114}","{'x': 0.418057829141617, 'y': 1.002069115638733, 'z': 0.14931745827198}","{'x': 0.401554942131042, 'y': 1.071120738983154, 'z': 0.004260587971658}"
"{'x': 0.46892261505127, 'y': 0.169715344905853, 'z': -0.297990202903748}","{'x': 0.541310250759125, 'y': 0.289700537919998, 'z': -0.097727969288826}","{'x': 0.570586621761322, 'y': 0.418485522270203, 'z': -0.057398233562708}","{'x': 0.565559804439545, 'y': 0.55470860004425, 'z': -0.122991815209389}","{'x': 0.566122531890869, 'y': 0.602842330932617, 'z': -0.151583105325699}","{'x': 0.554393231868744, 'y': 0.599805116653442, 'z': -0.183501824736595}","{'x': 0.504160523414612, 'y': 0.588115513324738, 'z': -0.011491971090436}","{'x': 0.501749753952026, 'y': 0.802774310112, 'z': 0.021227795630693}","{'x': 0.491725414991379, 'y': 0.994194388389587, 'z': 0.177339896559715}","{'x': 0.506747007369995, 'y': 1.056896209716797, 'z': 0.0289609991014}","{'x': 0.396403312683105, 'y': 0.296579271554947, 'z': -0.090025573968887}","{'x': 0.360898196697235, 'y': 0.432065516710281, 'z': -0.045813836157322}","{'x': 0.362861275672913, 'y': 0.560767889022827, 'z': -0.092983290553093}","{'x': 0.360544919967651, 'y': 0.610116004943848, 'z': -0.122067525982857}","{'x': 0.372347056865692, 'y': 0.604747176170349, 'z': -0.14751623570919}","{'x': 0.424741327762604, 'y': 0.587253510951996, 'z': 0.011461161077023}","{'x': 0.415717899799347, 'y': 0.801305413246155, 'z': 0.0191789586097}","{'x': 0.416684985160828, 'y': 0.991220593452454, 'z': 0.185720100998878}","{'x': 0.386650621891022, 'y': 1.050483226776123, 'z': 0.039282206445932}"
"{'x': 0.465559035539627, 'y': 0.171666353940964, 'z': -0.234587892889977}","{'x': 0.537696361541748, 'y': 0.298791199922562, 'z': -0.069738902151585}","{'x': 0.56509655714035, 'y': 0.432899296283722, 'z': -0.018614038825035}","{'x': 0.554247498512268, 'y': 0.562620162963867, 'z': -0.059443805366755}","{'x': 0.550381720066071, 'y': 0.609631538391113, 'z': -0.077579744160175}","{'x': 0.539944171905518, 'y': 0.604297578334808, 'z': -0.105118326842785}","{'x': 0.494978994131088, 'y': 0.60471373796463, 'z': -0.014526281505823}","{'x': 0.502348661422729, 'y': 0.802573680877686, 'z': 0.006330844946206}","{'x': 0.482602447271347, 'y': 0.984813868999481, 'z': 0.175940915942192}","{'x': 0.51400238275528, 'y': 1.063246369361877, 'z': 0.064161062240601}","{'x': 0.388024836778641, 'y': 0.296986013650894, 'z': -0.049531191587448}","{'x': 0.350427478551865, 'y': 0.435621559619904, 'z': -0.007896623574197}","{'x': 0.351784229278564, 'y': 0.560311734676361, 'z': -0.06661531329155}","{'x': 0.349991381168365, 'y': 0.609634041786194, 'z': -0.089117899537086}","{'x': 0.361366242170334, 'y': 0.604588627815247, 'z': -0.109261862933636}","{'x': 0.412093460559845, 'y': 0.603071749210358, 'z': 0.014327072538435}","{'x': 0.407997697591782, 'y': 0.814087212085724, 'z': 0.021976677700877}","{'x': 0.413803070783615, 'y': 0.991862893104553, 'z': 0.153629571199417}","{'x': 0.387785166501999, 'y': 1.070764183998108, 'z': 0.025673987343907}"
"{'x': 0.467748284339905, 'y': 0.174492537975311, 'z': -0.232204183936119}","{'x': 0.53612220287323, 'y': 0.304900258779526, 'z': -0.075010865926743}","{'x': 0.56111091375351, 'y': 0.43949294090271, 'z': -0.033176641911268}","{'x': 0.551491618156433, 'y': 0.569092631340027, 'z': -0.078822791576385}","{'x': 0.548450112342834, 'y': 0.615752875804901, 'z': -0.100272923707962}","{'x': 0.537565588951111, 'y': 0.611250817775726, 'z': -0.126116469502449}","{'x': 0.495487034320831, 'y': 0.606129705905914, 'z': -0.02069098316133}","{'x': 0.501539587974548, 'y': 0.804127156734467, 'z': -0.013519400730729}","{'x': 0.487850785255432, 'y': 0.997345328330994, 'z': 0.138004496693611}","{'x': 0.505476236343384, 'y': 1.077786564826965, 'z': 0.019318044185638}","{'x': 0.385736376047134, 'y': 0.297491103410721, 'z': -0.047778241336346}","{'x': 0.346914827823639, 'y': 0.436646461486816, 'z': -0.015304219909012}","{'x': 0.354139268398285, 'y': 0.563176870346069, 'z': -0.072555735707283}","{'x': 0.352387309074402, 'y': 0.611148118972778, 'z': -0.094716563820839}","{'x': 0.36478865146637, 'y': 0.605899930000305, 'z': -0.114680700004101}","{'x': 0.412037402391434, 'y': 0.605248987674713, 'z': 0.020481003448367}","{'x': 0.40681117773056, 'y': 0.811135590076447, 'z': 0.015070012770593}","{'x': 0.417923361063004, 'y': 0.993819653987885, 'z': 0.14136415719986}","{'x': 0.396904945373535, 'y': 1.078735947608948, 'z': 0.015457666479051}"
"{'x': 0.475027531385422, 'y': 0.170717149972916, 'z': -0.233073070645332}","{'x': 0.547126531600952, 'y': 0.291006118059158, 'z': -0.048705153167248}","{'x': 0.571800947189331, 'y': 0.427325487136841, 'z': -0.012065090239048}","{'x': 0.563706755638123, 'y': 0.557207524776459, 'z': -0.07351841032505}","{'x': 0.56107372045517, 'y': 0.60501492023468, 'z': -0.098045736551285}","{'x': 0.550491690635681, 'y': 0.600208163261414, 'z': -0.128736644983292}","{'x': 0.504080712795258, 'y': 0.599569439888, 'z': -0.012621084228158}","{'x': 0.504552900791168, 'y': 0.805216789245605, 'z': 0.014932435005903}","{'x': 0.486067712306976, 'y': 0.995209753513336, 'z': 0.166480764746666}","{'x': 0.508942008018494, 'y': 1.069683074951172, 'z': 0.024225492030382}","{'x': 0.397848159074783, 'y': 0.295564323663712, 'z': -0.032914899289608}","{'x': 0.365896195173264, 'y': 0.431378722190857, 'z': 0.004074648488313}","{'x': 0.365019708871841, 'y': 0.558946967124939, 'z': -0.059157859534025}","{'x': 0.36211821436882, 'y': 0.608286499977112, 'z': -0.087243542075157}","{'x': 0.372944414615631, 'y': 0.603632152080536, 'z': -0.110055223107338}","{'x': 0.424037903547287, 'y': 0.598510026931763, 'z': 0.012525770813227}","{'x': 0.415163397789001, 'y': 0.808000266551971, 'z': 0.018252518028021}","{'x': 0.419967800378799, 'y': 0.994526505470276, 'z': 0.171309977769852}","{'x': 0.395320206880569, 'y': 1.068783760070801, 'z': 0.026290617883205}"
"{'x': 0.464230984449387, 'y': 0.162018597126007, 'z': -0.25088694691658}","{'x': 0.524935483932495, 'y': 0.289964139461517, 'z': -0.062918871641159}","{'x': 0.557003855705261, 'y': 0.428972005844116, 'z': -0.010784919373691}","{'x': 0.554891467094421, 'y': 0.57281106710434, 'z': -0.059173312038183}","{'x': 0.557263433933258, 'y': 0.620845198631287, 'z': -0.078919656574726}","{'x': 0.543883502483368, 'y': 0.616744756698608, 'z': -0.108489878475666}","{'x': 0.486864626407623, 'y': 0.60985654592514, 'z': -0.010439933277667}","{'x': 0.50190407037735, 'y': 0.804699122905731, 'z': -0.016427904367447}","{'x': 0.484455227851868, 'y': 1.006548762321472, 'z': 0.162833392620087}","{'x': 0.521361708641052, 'y': 1.093371629714966, 'z': 0.039656963199377}","{'x': 0.370466709136963, 'y': 0.287211060523987, 'z': -0.056774839758873}","{'x': 0.333411633968353, 'y': 0.437243640422821, 'z': -0.031492292881012}","{'x': 0.336962401866913, 'y': 0.576826572418213, 'z': -0.095478981733322}","{'x': 0.333845496177673, 'y': 0.627192735671997, 'z': -0.118872314691544}","{'x': 0.34659218788147, 'y': 0.622490704059601, 'z': -0.139834329485893}","{'x': 0.399034589529037, 'y': 0.614843368530273, 'z': 0.010251012630761}","{'x': 0.395764857530594, 'y': 0.836276412010193, 'z': -0.002353297313675}","{'x': 0.407199561595917, 'y': 1.027525067329407, 'z': 0.137074440717697}","{'x': 0.388299912214279, 'y': 1.111511945724487, 'z': -0.00455874344334}"
"{'x': 0.444241851568222, 'y': 0.12114742398262, 'z': -0.229467526078224}","{'x': 0.499717950820923, 'y': 0.259233236312866, 'z': -0.055895078927279}","{'x': 0.525296688079834, 'y': 0.416082769632339, 'z': -0.003508076770231}","{'x': 0.523746013641357, 'y': 0.578721523284912, 'z': -0.071716964244843}","{'x': 0.528620839118958, 'y': 0.630669057369232, 'z': -0.099012225866318}","{'x': 0.514866769313812, 'y': 0.628894686698914, 'z': -0.132729902863503}","{'x': 0.461405456066132, 'y': 0.59546035528183, 'z': -0.027797013521194}","{'x': 0.471396416425705, 'y': 0.834305882453918, 'z': -0.016925739124417}","{'x': 0.466013252735138, 'y': 1.058953523635864, 'z': 0.14637753367424}","{'x': 0.465311765670776, 'y': 1.145482778549194, 'z': 0.003685780335218}","{'x': 0.339268565177917, 'y': 0.244559198617935, 'z': -0.028599815443158}","{'x': 0.29418221116066, 'y': 0.397553861141205, 'z': -0.008839182555676}","{'x': 0.287927448749542, 'y': 0.551405966281891, 'z': -0.09760732203722}","{'x': 0.284861028194427, 'y': 0.607143580913544, 'z': -0.12818069756031}","{'x': 0.297799289226532, 'y': 0.604549467563629, 'z': -0.155609756708145}","{'x': 0.362605363130569, 'y': 0.598975419998169, 'z': 0.027629762887955}","{'x': 0.372332990169525, 'y': 0.834274291992188, 'z': 0.054356373846531}","{'x': 0.408828467130661, 'y': 1.026071667671204, 'z': 0.243650361895561}","{'x': 0.379029631614685, 'y': 1.124459743499756, 'z': 0.109448648989201}"
"{'x': 0.462930589914322, 'y': 0.067994594573975, 'z': -0.284919112920761}","{'x': 0.568114519119263, 'y': 0.22475266456604, 'z': -0.118426747620106}","{'x': 0.61359715461731, 'y': 0.392871737480164, 'z': -0.043903313577175}","{'x': 0.611153900623322, 'y': 0.571127474308014, 'z': -0.05972008779645}","{'x': 0.616396605968475, 'y': 0.631444692611694, 'z': -0.065981648862362}","{'x': 0.603245735168457, 'y': 0.62566864490509, 'z': -0.108147650957108}","{'x': 0.521778464317322, 'y': 0.61789333820343, 'z': -0.031832616776228}","{'x': 0.516958773136139, 'y': 0.868316411972046, 'z': -0.002859325380996}","{'x': 0.488040119409561, 'y': 1.062336683273315, 'z': 0.275943011045456}","{'x': 0.511628091335297, 'y': 1.166691184043884, 'z': 0.146875217556953}","{'x': 0.373373657464981, 'y': 0.243855506181717, 'z': -0.087517075240612}","{'x': 0.343772262334824, 'y': 0.418033242225647, 'z': -0.043468985706568}","{'x': 0.32631504535675, 'y': 0.575105249881744, 'z': -0.09938870370388}","{'x': 0.316525131464005, 'y': 0.632700860500336, 'z': -0.120091669261456}","{'x': 0.335373848676682, 'y': 0.631430089473724, 'z': -0.145572245121002}","{'x': 0.410161733627319, 'y': 0.614081859588623, 'z': 0.03147067502141}","{'x': 0.391128569841385, 'y': 0.859207808971405, 'z': 0.067176051437855}","{'x': 0.404717952013016, 'y': 1.036131978034973, 'z': 0.357307106256485}","{'x': 0.368990927934647, 'y': 1.150773048400879, 'z': 0.23048335313797}"
"{'x': 0.427289396524429, 'y': -0.00294154882431, 'z': -0.328259825706482}","{'x': 0.54139906167984, 'y': 0.195285707712173, 'z': -0.119894608855247}","{'x': 0.575940012931824, 'y': 0.401915490627289, 'z': -0.041697219014168}","{'x': 0.575245678424835, 'y': 0.60676497220993, 'z': -0.105955250561237}","{'x': 0.580399096012115, 'y': 0.669049084186554, 'z': -0.129160657525063}","{'x': 0.566142857074738, 'y': 0.667779624462128, 'z': -0.178875014185905}","{'x': 0.480180382728577, 'y': 0.630313038825989, 'z': -0.024434166029096}","{'x': 0.489019304513931, 'y': 0.911357223987579, 'z': 0.014886108227074}","{'x': 0.488990515470505, 'y': 1.1933753490448, 'z': 0.258804768323898}","{'x': 0.489469885826111, 'y': 1.280216693878174, 'z': 0.092418760061264}","{'x': 0.322475910186768, 'y': 0.190202176570892, 'z': -0.113448664546013}","{'x': 0.280027747154236, 'y': 0.391897857189178, 'z': -0.081823237240314}","{'x': 0.264518409967422, 'y': 0.581092059612274, 'z': -0.176780089735985}","{'x': 0.259066343307495, 'y': 0.636718213558197, 'z': -0.213683128356934}","{'x': 0.274194866418839, 'y': 0.638140559196472, 'z': -0.245751708745956}","{'x': 0.35635033249855, 'y': 0.617038547992706, 'z': 0.024393878877163}","{'x': 0.35786560177803, 'y': 0.912770867347717, 'z': 0.149787679314613}","{'x': 0.35136741399765, 'y': 1.114484786987305, 'z': 0.471843302249908}","{'x': 0.327844381332397, 'y': 1.210067749023438, 'z': 0.332610845565796}"
"{'x': 0.392862588167191, 'y': -0.038523316383362, 'z': -0.281710714101791}","{'x': 0.513297438621521, 'y': 0.160193115472794, 'z': -0.071789279580116}","{'x': 0.549036860466003, 'y': 0.386448383331299, 'z': 0.032678440213203}","{'x': 0.553048074245453, 'y': 0.592054307460785, 'z': -0.00488591985777}","{'x': 0.560847580432892, 'y': 0.660273194313049, 'z': -0.01670309714973}","{'x': 0.538848638534546, 'y': 0.657237410545349, 'z': -0.069911204278469}","{'x': 0.460738837718964, 'y': 0.621539711952209, 'z': -0.021773889660835}","{'x': 0.489363104104996, 'y': 0.92948591709137, 'z': -0.029086630791426}","{'x': 0.479736298322678, 'y': 1.218728184700012, 'z': 0.252412796020508}","{'x': 0.49258941411972, 'y': 1.331390261650085, 'z': 0.108458623290062}","{'x': 0.276882737874985, 'y': 0.159741818904877, 'z': -0.070568531751633}","{'x': 0.233298569917679, 'y': 0.385837852954865, 'z': -0.040589816868305}","{'x': 0.224297612905502, 'y': 0.57835441827774, 'z': -0.146865174174309}","{'x': 0.21396367251873, 'y': 0.64869087934494, 'z': -0.184050992131233}","{'x': 0.230971589684486, 'y': 0.64715188741684, 'z': -0.214287936687469}","{'x': 0.327993869781494, 'y': 0.6219841837883, 'z': 0.021574344485998}","{'x': 0.330781400203705, 'y': 0.931217551231384, 'z': 0.039697732776403}","{'x': 0.35120615363121, 'y': 1.181248903274536, 'z': 0.355706721544266}","{'x': 0.330091118812561, 'y': 1.301762223243713, 'z': 0.221612423658371}"
"{'x': 0.42095485329628, 'y': -0.016412377357483, 'z': -0.281457364559174}","{'x': 0.55266261100769, 'y': 0.158971279859543, 'z': -0.125517427921295}","{'x': 0.602592527866364, 'y': 0.365696907043457, 'z': -0.022988628596067}","{'x': 0.600067257881165, 'y': 0.57908821105957, 'z': -0.030177175998688}","{'x': 0.61250901222229, 'y': 0.658678650856018, 'z': -0.038445230573416}","{'x': 0.588539958000183, 'y': 0.654229342937469, 'z': -0.08847064524889}","{'x': 0.496880739927292, 'y': 0.633124887943268, 'z': -0.053337544202805}","{'x': 0.49162769317627, 'y': 0.929634571075439, 'z': -0.043793704360723}","{'x': 0.489855915307999, 'y': 1.211465954780579, 'z': 0.158982187509537}","{'x': 0.479629904031754, 'y': 1.33057713508606, 'z': 0.004379370715469}","{'x': 0.309433877468109, 'y': 0.165060788393021, 'z': -0.069873653352261}","{'x': 0.272513449192047, 'y': 0.378098130226135, 'z': 0.008421394973993}","{'x': 0.267686069011688, 'y': 0.573119044303894, 'z': -0.031452957540751}","{'x': 0.257321298122406, 'y': 0.647068917751312, 'z': -0.051669213920832}","{'x': 0.273954838514328, 'y': 0.646899163722992, 'z': -0.087096728384495}","{'x': 0.367169916629791, 'y': 0.632397174835205, 'z': 0.053092200309038}","{'x': 0.360913872718811, 'y': 0.912278771400452, 'z': 0.144065350294113}","{'x': 0.369849473237991, 'y': 1.142662048339844, 'z': 0.423952519893646}","{'x': 0.323893189430237, 'y': 1.261972904205322, 'z': 0.305206567049026}"
"{'x': 0.41287037730217, 'y': -0.029162466526031, 'z': -0.298466235399246}","{'x': 0.550188899040222, 'y': 0.154696524143219, 'z': -0.109378278255463}","{'x': 0.591741442680359, 'y': 0.355631470680237, 'z': -0.000294947705697}","{'x': 0.590928792953491, 'y': 0.571293592453003, 'z': -0.033846940845251}","{'x': 0.603549063205719, 'y': 0.645503282546997, 'z': -0.044947944581509}","{'x': 0.57855898141861, 'y': 0.642150461673737, 'z': -0.09479121118784}","{'x': 0.497078359127045, 'y': 0.640847682952881, 'z': -0.030064191669226}","{'x': 0.503227233886719, 'y': 0.92914354801178, 'z': 0.004638811107725}","{'x': 0.492415755987167, 'y': 1.209954738616943, 'z': 0.248029589653015}","{'x': 0.50690633058548, 'y': 1.330329656600952, 'z': 0.101466648280621}","{'x': 0.306768298149109, 'y': 0.168411672115326, 'z': -0.10235670953989}","{'x': 0.265144109725952, 'y': 0.382468700408936, 'z': -0.049843266606331}","{'x': 0.252069890499115, 'y': 0.567309081554413, 'z': -0.130838572978973}","{'x': 0.244219318032265, 'y': 0.639531910419464, 'z': -0.162287294864655}","{'x': 0.261417210102081, 'y': 0.635051608085632, 'z': -0.194230511784554}","{'x': 0.360851854085922, 'y': 0.632318496704102, 'z': 0.029965296387672}","{'x': 0.351310789585114, 'y': 0.934693098068237, 'z': 0.139936953783035}","{'x': 0.355765461921692, 'y': 1.160335659980774, 'z': 0.42327219247818}","{'x': 0.325927913188934, 'y': 1.285630464553833, 'z': 0.294114828109741}"
"{'x': 0.383527517318726, 'y': -0.014069199562073, 'z': -0.276052415370941}","{'x': 0.508150696754456, 'y': 0.166705459356308, 'z': -0.073711484670639}","{'x': 0.550042152404785, 'y': 0.371938645839691, 'z': 0.008127988316119}","{'x': 0.558663129806519, 'y': 0.563373982906342, 'z': -0.051017392426729}","{'x': 0.563557386398315, 'y': 0.634941279888153, 'z': -0.070121213793755}","{'x': 0.54570484161377, 'y': 0.632611095905304, 'z': -0.114800214767456}","{'x': 0.472778916358948, 'y': 0.623617172241211, 'z': -0.019779765978456}","{'x': 0.500924110412598, 'y': 0.902010440826416, 'z': -0.080138526856899}","{'x': 0.488646298646927, 'y': 1.171300411224365, 'z': 0.195381984114647}","{'x': 0.502046823501587, 'y': 1.278502464294434, 'z': 0.043748188763857}","{'x': 0.276099622249603, 'y': 0.174540132284164, 'z': -0.100616402924061}","{'x': 0.241399168968201, 'y': 0.397106260061264, 'z': -0.067240126430988}","{'x': 0.234989747405052, 'y': 0.580179631710052, 'z': -0.121892116963863}","{'x': 0.226712122559547, 'y': 0.650763213634491, 'z': -0.146093249320984}","{'x': 0.243636026978493, 'y': 0.650176346302032, 'z': -0.179425194859505}","{'x': 0.341738134622574, 'y': 0.63007265329361, 'z': 0.019547063857317}","{'x': 0.335810899734497, 'y': 0.911688506603241, 'z': 0.126147255301476}","{'x': 0.349370151758194, 'y': 1.112993717193604, 'z': 0.480476558208466}","{'x': 0.327500373125076, 'y': 1.231616020202637, 'z': 0.361864447593689}"
