nose,left_shoulder,left_elbow,left_wrist,left_pinky,left_index,left_hip,left_knee,left_heel,left_foot_index,right_shoulder,right_elbow,right_wrist,right_pinky,right_index,right_hip,right_knee,right_heel,right_foot_index
"{'x': 0.593249320983887, 'y': 0.291088223457336, 'z': -0.21357199549675}","{'x': 0.66023987531662, 'y': 0.397697299718857, 'z': 0.020665207877755}","{'x': 0.703883469104767, 'y': 0.552349328994751, 'z': -0.149288639426231}","{'x': 0.689201414585114, 'y': 0.470114529132843, 'z': -0.42865651845932}","{'x': 0.685470521450043, 'y': 0.446639209985733, 'z': -0.494301170110703}","{'x': 0.679143190383911, 'y': 0.422506123781204, 'z': -0.477965652942657}","{'x': 0.620598495006561, 'y': 0.709200084209442, 'z': -0.015721062198281}","{'x': 0.618587255477905, 'y': 0.949810743331909, 'z': -0.069426022469997}","{'x': 0.609130442142487, 'y': 1.223813652992249, 'z': 0.103080250322819}","{'x': 0.5946084856987, 'y': 1.291175603866577, 'z': -0.073358647525311}","{'x': 0.513630509376526, 'y': 0.362351924180984, 'z': 0.058800362050533}","{'x': 0.410475194454193, 'y': 0.315165996551514, 'z': -0.046624340116978}","{'x': 0.385976016521454, 'y': 0.151903808116913, 'z': -0.171674370765686}","{'x': 0.374917089939117, 'y': 0.10833865404129, 'z': -0.213723242282867}","{'x': 0.379813313484192, 'y': 0.099840462207794, 'z': -0.206614255905151}","{'x': 0.533140957355499, 'y': 0.707787454128265, 'z': 0.01690274104476}","{'x': 0.513288974761963, 'y': 0.934482395648956, 'z': 0.064585864543915}","{'x': 0.498473227024078, 'y': 1.160720467567444, 'z': 0.299938559532166}","{'x': 0.494382739067078, 'y': 1.225839614868164, 'z': 0.166077941656113}"
"{'x': 0.546585977077484, 'y': 0.28810241818428, 'z': -0.22741636633873}","{'x': 0.622659504413605, 'y': 0.389392793178558, 'z': -0.029017636552453}","{'x': 0.65654855966568, 'y': 0.537675678730011, 'z': -0.020946245640516}","{'x': 0.646197557449341, 'y': 0.677792191505432, 'z': -0.09480931609869}","{'x': 0.646876633167267, 'y': 0.732894539833069, 'z': -0.120874002575874}","{'x': 0.632939219474792, 'y': 0.723562896251678, 'z': -0.163002729415894}","{'x': 0.588949680328369, 'y': 0.698672294616699, 'z': -0.02513943053782}","{'x': 0.590359747409821, 'y': 0.932392299175262, 'z': -0.023131426423788}","{'x': 0.573941230773926, 'y': 1.157240629196167, 'z': 0.179854214191437}","{'x': 0.559710085391998, 'y': 1.236368417739868, 'z': 0.040435701608658}","{'x': 0.485958158969879, 'y': 0.368921130895615, 'z': 0.046302225440741}","{'x': 0.395299732685089, 'y': 0.282373785972595, 'z': -0.147174924612045}","{'x': 0.372346758842468, 'y': 0.136464059352875, 'z': -0.366008073091507}","{'x': 0.363541841506958, 'y': 0.089767456054688, 'z': -0.440973579883575}","{'x': 0.369991958141327, 'y': 0.084195971488953, 'z': -0.413255244493484}","{'x': 0.501151084899902, 'y': 0.696923971176147, 'z': 0.025710335001349}","{'x': 0.487198770046234, 'y': 0.92290860414505, 'z': 0.01903667114675}","{'x': 0.521975994110107, 'y': 1.157833814620972, 'z': 0.159144207835197}","{'x': 0.505124866962433, 'y': 1.221412181854248, 'z': 0.013721365481615}"
"{'x': 0.542350351810455, 'y': 0.260901302099228, 'z': -0.253924578428268}","{'x': 0.60369861125946, 'y': 0.380320698022842, 'z': 0.020018002018332}","{'x': 0.641599416732788, 'y': 0.518139779567719, 'z': 0.031986624002457}","{'x': 0.621049165725708, 'y': 0.687215387821198, 'z': -0.098771885037422}","{'x': 0.619537353515625, 'y': 0.746009051799774, 'z': -0.117612354457378}","{'x': 0.607825994491577, 'y': 0.74059271812439, 'z': -0.149598985910416}","{'x': 0.565145313739777, 'y': 0.712644517421722, 'z': -0.007772574201226}","{'x': 0.576102077960968, 'y': 0.943081021308899, 'z': -0.009156610816717}","{'x': 0.571495413780212, 'y': 1.17385458946228, 'z': 0.309040009975433}","{'x': 0.563091635704041, 'y': 1.239714026451111, 'z': 0.181937113404274}","{'x': 0.445510625839233, 'y': 0.367812603712082, 'z': 0.000444319710368}","{'x': 0.341560304164886, 'y': 0.40617498755455, 'z': -0.272343248128891}","{'x': 0.363127917051315, 'y': 0.250270277261734, 'z': -0.530907690525055}","{'x': 0.360685110092163, 'y': 0.212888777256012, 'z': -0.59614634513855}","{'x': 0.371975630521774, 'y': 0.204760044813156, 'z': -0.557902991771698}","{'x': 0.465652197599411, 'y': 0.718072414398193, 'z': 0.008163618855178}","{'x': 0.456591725349426, 'y': 0.942259132862091, 'z': 0.060177035629749}","{'x': 0.487782120704651, 'y': 1.166032075881958, 'z': 0.328442871570587}","{'x': 0.482446253299713, 'y': 1.229377150535583, 'z': 0.19009193778038}"
"{'x': 0.545283854007721, 'y': 0.251913785934448, 'z': -0.263673335313797}","{'x': 0.609473347663879, 'y': 0.383895218372345, 'z': 0.008373845368624}","{'x': 0.643739342689514, 'y': 0.525686383247375, 'z': 0.015702076256275}","{'x': 0.62335193157196, 'y': 0.687233746051788, 'z': -0.108958289027214}","{'x': 0.619485974311829, 'y': 0.74449360370636, 'z': -0.126260071992874}","{'x': 0.608265042304993, 'y': 0.738712549209595, 'z': -0.15557299554348}","{'x': 0.565906524658203, 'y': 0.725208401679993, 'z': -0.007663364056498}","{'x': 0.574355721473694, 'y': 0.95368766784668, 'z': 0.000856822181959}","{'x': 0.571621239185333, 'y': 1.180702686309814, 'z': 0.351469129323959}","{'x': 0.562928676605225, 'y': 1.249193668365479, 'z': 0.236076295375824}","{'x': 0.444310277700424, 'y': 0.368332147598267, 'z': 0.000188232777873}","{'x': 0.332728266716003, 'y': 0.384188830852509, 'z': -0.279831200838089}","{'x': 0.362904101610184, 'y': 0.222732275724411, 'z': -0.526488780975342}","{'x': 0.361642003059387, 'y': 0.176389932632446, 'z': -0.589690268039703}","{'x': 0.372513115406036, 'y': 0.173729777336121, 'z': -0.545649409294128}","{'x': 0.464693248271942, 'y': 0.730972409248352, 'z': 0.008020838722587}","{'x': 0.456127405166626, 'y': 0.957272589206696, 'z': 0.021734463050961}","{'x': 0.490109175443649, 'y': 1.183327198028564, 'z': 0.304854422807693}","{'x': 0.483331084251404, 'y': 1.24983024597168, 'z': 0.171158894896507}"
"{'x': 0.594338655471802, 'y': 0.264574736356735, 'z': -0.275627493858337}","{'x': 0.681016564369202, 'y': 0.390809506177902, 'z': -0.024105232208967}","{'x': 0.718268871307373, 'y': 0.54694652557373, 'z': -0.018789095804095}","{'x': 0.701944589614868, 'y': 0.724196434020996, 'z': -0.106890879571438}","{'x': 0.706790864467621, 'y': 0.772529542446136, 'z': -0.120526157319546}","{'x': 0.692230820655823, 'y': 0.766988933086395, 'z': -0.167194545269012}","{'x': 0.620861113071442, 'y': 0.736511528491974, 'z': -0.037760805338621}","{'x': 0.606553137302399, 'y': 0.989772439002991, 'z': -0.121013134717941}","{'x': 0.614859044551849, 'y': 1.233172416687012, 'z': 0.163785725831985}","{'x': 0.590623378753662, 'y': 1.307488203048706, 'z': -0.006274867802858}","{'x': 0.520602822303772, 'y': 0.350172370672226, 'z': 0.058802157640457}","{'x': 0.404563277959824, 'y': 0.301132023334503, 'z': -0.21394407749176}","{'x': 0.404929280281067, 'y': 0.117641806602478, 'z': -0.502882242202759}","{'x': 0.401301175355911, 'y': 0.071631848812103, 'z': -0.582746028900146}","{'x': 0.410002410411835, 'y': 0.062983393669128, 'z': -0.535671830177307}","{'x': 0.522888123989105, 'y': 0.721747279167175, 'z': 0.03851155936718}","{'x': 0.48121702671051, 'y': 0.969531714916229, 'z': 0.021873265504837}","{'x': 0.496674865484238, 'y': 1.171168684959412, 'z': 0.3775674700737}","{'x': 0.469653993844986, 'y': 1.243390679359436, 'z': 0.247545316815376}"
"{'x': 0.588742136955261, 'y': 0.247839242219925, 'z': -0.297416418790817}","{'x': 0.681388676166534, 'y': 0.367078721523285, 'z': -0.020554816350341}","{'x': 0.737873315811157, 'y': 0.513306617736816, 'z': -0.00237931124866}","{'x': 0.691594183444977, 'y': 0.636277198791504, 'z': -0.106544487178326}","{'x': 0.680508017539978, 'y': 0.673542976379395, 'z': -0.127950683236122}","{'x': 0.667584419250488, 'y': 0.664518415927887, 'z': -0.157384216785431}","{'x': 0.62474262714386, 'y': 0.729062438011169, 'z': -0.037602744996548}","{'x': 0.614286065101624, 'y': 0.966473877429962, 'z': -0.118788190186024}","{'x': 0.607729256153107, 'y': 1.249254941940308, 'z': 0.130545377731323}","{'x': 0.583128452301025, 'y': 1.322089791297913, 'z': -0.051731646060944}","{'x': 0.511320412158966, 'y': 0.357250571250916, 'z': 0.052583031356335}","{'x': 0.390345752239227, 'y': 0.370516359806061, 'z': -0.175628125667572}","{'x': 0.382407784461975, 'y': 0.196868896484375, 'z': -0.452449202537537}","{'x': 0.372077167034149, 'y': 0.145303785800934, 'z': -0.52185720205307}","{'x': 0.379076421260834, 'y': 0.137027204036713, 'z': -0.485207170248032}","{'x': 0.524136364459991, 'y': 0.723637342453003, 'z': 0.038981173187494}","{'x': 0.504207611083984, 'y': 0.964730143547058, 'z': 0.159330233931541}","{'x': 0.521299242973328, 'y': 1.204340577125549, 'z': 0.44823282957077}","{'x': 0.50556617975235, 'y': 1.265117645263672, 'z': 0.298389434814453}"
"{'x': 0.532780885696411, 'y': 0.296425223350525, 'z': -0.212684944272041}","{'x': 0.59936648607254, 'y': 0.406624227762222, 'z': 0.030395992100239}","{'x': 0.626860499382019, 'y': 0.525827765464783, 'z': -0.020878758281469}","{'x': 0.61048424243927, 'y': 0.610858500003815, 'z': -0.163550272583961}","{'x': 0.607763111591339, 'y': 0.64359188079834, 'z': -0.189857497811317}","{'x': 0.597290277481079, 'y': 0.635803997516632, 'z': -0.210040301084518}","{'x': 0.564847469329834, 'y': 0.709945678710938, 'z': -0.021679110825062}","{'x': 0.578783929347992, 'y': 0.93299126625061, 'z': -0.082401499152184}","{'x': 0.584488451480865, 'y': 1.165117144584656, 'z': 0.13849575817585}","{'x': 0.573617875576019, 'y': 1.231692790985107, 'z': -0.020582975819707}","{'x': 0.458799719810486, 'y': 0.394371449947357, 'z': 0.051257349550724}","{'x': 0.360357105731964, 'y': 0.380685538053513, 'z': -0.185960128903389}","{'x': 0.372121125459671, 'y': 0.238019853830338, 'z': -0.403099209070206}","{'x': 0.37023988366127, 'y': 0.191760182380676, 'z': -0.463508427143097}","{'x': 0.378364443778992, 'y': 0.188754379749298, 'z': -0.425091505050659}","{'x': 0.481737554073334, 'y': 0.717847168445587, 'z': 0.022566456347704}","{'x': 0.487922549247742, 'y': 0.927907109260559, 'z': 0.085046142339706}","{'x': 0.509638071060181, 'y': 1.139664649963379, 'z': 0.33573043346405}","{'x': 0.501357614994049, 'y': 1.19961678981781, 'z': 0.195425167679787}"
"{'x': 0.512968420982361, 'y': 0.30459126830101, 'z': -0.242068037390709}","{'x': 0.575511455535889, 'y': 0.391615152359009, 'z': 0.010991553775966}","{'x': 0.617068111896515, 'y': 0.483667194843292, 'z': -0.02274464815855}","{'x': 0.632411599159241, 'y': 0.516442954540253, 'z': -0.149194061756134}","{'x': 0.642501354217529, 'y': 0.538171172142029, 'z': -0.180467948317528}","{'x': 0.636542677879333, 'y': 0.532683134078979, 'z': -0.209169521927834}","{'x': 0.551476716995239, 'y': 0.687087416648865, 'z': -0.018970794975758}","{'x': 0.566573262214661, 'y': 0.894538402557373, 'z': -0.115347854793072}","{'x': 0.581324577331543, 'y': 1.115347981452942, 'z': 0.065424710512161}","{'x': 0.56856644153595, 'y': 1.171547532081604, 'z': -0.109187848865986}","{'x': 0.445622086524963, 'y': 0.38524729013443, 'z': 0.00427308306098}","{'x': 0.343437701463699, 'y': 0.385121405124664, 'z': -0.214991077780724}","{'x': 0.35267162322998, 'y': 0.240247040987015, 'z': -0.422671377658844}","{'x': 0.353094398975372, 'y': 0.198906660079956, 'z': -0.489551454782486}","{'x': 0.361748546361923, 'y': 0.193661153316498, 'z': -0.461932957172394}","{'x': 0.475260883569717, 'y': 0.697639286518097, 'z': 0.020020028576255}","{'x': 0.47922870516777, 'y': 0.888528227806091, 'z': 0.105532452464104}","{'x': 0.513855338096619, 'y': 1.07354462146759, 'z': 0.359311282634735}","{'x': 0.504899561405182, 'y': 1.127614259719849, 'z': 0.219594150781631}"
"{'x': 0.594671785831451, 'y': 0.226714968681335, 'z': -0.406489670276642}","{'x': 0.670888245105743, 'y': 0.345670014619827, 'z': -0.12612196803093}","{'x': 0.726884603500366, 'y': 0.494718134403229, 'z': -0.33255609869957}","{'x': 0.6282057762146, 'y': 0.380427718162537, 'z': -0.648875772953033}","{'x': 0.60669332742691, 'y': 0.355306893587112, 'z': -0.72715836763382}","{'x': 0.602603852748871, 'y': 0.339349776506424, 'z': -0.692366123199463}","{'x': 0.631998240947723, 'y': 0.680585861206055, 'z': 0.002888029906899}","{'x': 0.614529132843018, 'y': 0.927298188209534, 'z': -0.059726726263762}","{'x': 0.602040648460388, 'y': 1.187979459762573, 'z': 0.221655741333961}","{'x': 0.593604862689972, 'y': 1.230365037918091, 'z': 0.09662102907896}","{'x': 0.507646918296814, 'y': 0.332865715026855, 'z': -0.079442344605923}","{'x': 0.38201117515564, 'y': 0.325113892555237, 'z': -0.284281820058823}","{'x': 0.402655482292175, 'y': 0.148485243320465, 'z': -0.502458333969116}","{'x': 0.405314445495605, 'y': 0.097022831439972, 'z': -0.563924670219421}","{'x': 0.412500202655792, 'y': 0.092109024524689, 'z': -0.540149927139282}","{'x': 0.537655413150787, 'y': 0.664827287197113, 'z': -0.001581054879352}","{'x': 0.540823221206665, 'y': 0.892714142799377, 'z': -0.10952315479517}","{'x': 0.526354312896729, 'y': 1.132781744003296, 'z': 0.136052265763283}","{'x': 0.551264941692352, 'y': 1.188954591751099, 'z': 0.00950445048511}"
"{'x': 0.565072178840637, 'y': 0.179238259792328, 'z': -0.344135969877243}","{'x': 0.651354610919952, 'y': 0.333758860826492, 'z': -0.025308871641755}","{'x': 0.74407434463501, 'y': 0.456641882658005, 'z': -0.217834174633026}","{'x': 0.746528565883636, 'y': 0.334351539611816, 'z': -0.533346056938171}","{'x': 0.748593091964722, 'y': 0.2810378074646, 'z': -0.598680138587952}","{'x': 0.741621553897858, 'y': 0.265815258026123, 'z': -0.575392723083496}","{'x': 0.633111834526062, 'y': 0.71916925907135, 'z': 0.000752999563701}","{'x': 0.665117919445038, 'y': 0.997866332530975, 'z': -0.017991129308939}","{'x': 0.675095438957214, 'y': 1.309889793395996, 'z': 0.355779647827148}","{'x': 0.675287961959839, 'y': 1.376441359519958, 'z': 0.229963034391403}","{'x': 0.4605652987957, 'y': 0.301917940378189, 'z': -0.008454820141196}","{'x': 0.327234357595444, 'y': 0.306727856397629, 'z': -0.253735572099686}","{'x': 0.353295087814331, 'y': 0.098886072635651, 'z': -0.446018308401108}","{'x': 0.357382148504257, 'y': 0.052324533462524, 'z': -0.501002430915833}","{'x': 0.367386698722839, 'y': 0.044250011444092, 'z': -0.466071337461472}","{'x': 0.515865385532379, 'y': 0.735249221324921, 'z': 6.0802187363e-05}","{'x': 0.529712021350861, 'y': 1.018345952033997, 'z': -0.055711857974529}","{'x': 0.559969127178192, 'y': 1.304837226867676, 'z': 0.312600940465927}","{'x': 0.573775053024292, 'y': 1.385458827018738, 'z': 0.184681981801987}"
"{'x': 0.553682923316956, 'y': 0.306526094675064, 'z': -0.237275004386902}","{'x': 0.623271048069, 'y': 0.396868377923965, 'z': 0.029403276741505}","{'x': 0.658627092838287, 'y': 0.542128920555115, 'z': -0.167616292834282}","{'x': 0.667105913162231, 'y': 0.45287761092186, 'z': -0.4261474609375}","{'x': 0.675319135189056, 'y': 0.424501031637192, 'z': -0.469171941280365}","{'x': 0.671562850475311, 'y': 0.410818308591843, 'z': -0.460464596748352}","{'x': 0.606364190578461, 'y': 0.693748354911804, 'z': -0.004193608649075}","{'x': 0.620547473430634, 'y': 0.925258755683899, 'z': -0.012820917181671}","{'x': 0.613188803195953, 'y': 1.159080505371094, 'z': 0.227031081914902}","{'x': 0.606270134449005, 'y': 1.215708136558533, 'z': 0.082463629543781}","{'x': 0.495897054672241, 'y': 0.390648007392883, 'z': -0.001867716317065}","{'x': 0.42336505651474, 'y': 0.41516649723053, 'z': -0.288878798484802}","{'x': 0.467995256185532, 'y': 0.253605514764786, 'z': -0.493757367134094}","{'x': 0.476722747087479, 'y': 0.21462869644165, 'z': -0.549586772918701}","{'x': 0.483184367418289, 'y': 0.212389469146729, 'z': -0.500928103923798}","{'x': 0.524438083171844, 'y': 0.703166544437408, 'z': 0.004905881825835}","{'x': 0.537927329540253, 'y': 0.916212499141693, 'z': 0.013045003637671}","{'x': 0.56426340341568, 'y': 1.105411767959595, 'z': 0.305525183677673}","{'x': 0.566529631614685, 'y': 1.169626832008362, 'z': 0.181317538022995}"
"{'x': 0.542023003101349, 'y': 0.275317847728729, 'z': -0.307647436857224}","{'x': 0.615303039550781, 'y': 0.394959807395935, 'z': -0.018172770738602}","{'x': 0.657552301883698, 'y': 0.537204563617706, 'z': -0.185425400733948}","{'x': 0.692647337913513, 'y': 0.442449122667313, 'z': -0.469840526580811}","{'x': 0.706621825695038, 'y': 0.409949690103531, 'z': -0.526406109333038}","{'x': 0.70165342092514, 'y': 0.393511652946472, 'z': -0.525251686573029}","{'x': 0.580997288227081, 'y': 0.723671317100525, 'z': -0.002843159250915}","{'x': 0.600297808647156, 'y': 0.956364512443542, 'z': 0.007147355470806}","{'x': 0.602393627166748, 'y': 1.180112242698669, 'z': 0.351803213357925}","{'x': 0.595628917217255, 'y': 1.243517398834229, 'z': 0.249783158302307}","{'x': 0.458095014095306, 'y': 0.376720756292343, 'z': -0.027525208890438}","{'x': 0.337203323841095, 'y': 0.373611837625504, 'z': -0.238094866275787}","{'x': 0.371082901954651, 'y': 0.21606433391571, 'z': -0.439248949289322}","{'x': 0.37236887216568, 'y': 0.166184842586517, 'z': -0.497834712266922}","{'x': 0.382493495941162, 'y': 0.165271520614624, 'z': -0.469840526580811}","{'x': 0.483132392168045, 'y': 0.731627464294434, 'z': 0.003490254282951}","{'x': 0.474538624286652, 'y': 0.957145929336548, 'z': -0.032395333051682}","{'x': 0.491118311882019, 'y': 1.183723449707031, 'z': 0.262337267398834}","{'x': 0.49471840262413, 'y': 1.248085737228394, 'z': 0.14920611679554}"
"{'x': 0.550797462463379, 'y': 0.192154884338379, 'z': -0.272428274154663}","{'x': 0.616530358791351, 'y': 0.290057092905045, 'z': -0.07241328060627}","{'x': 0.64126181602478, 'y': 0.418036639690399, 'z': -0.087708950042725}","{'x': 0.62627774477005, 'y': 0.537504971027374, 'z': -0.167012169957161}","{'x': 0.625032901763916, 'y': 0.58178174495697, 'z': -0.19705231487751}","{'x': 0.613899171352386, 'y': 0.577591598033905, 'z': -0.223234087228775}","{'x': 0.56855446100235, 'y': 0.561324954032898, 'z': -0.018895663321018}","{'x': 0.575484097003937, 'y': 0.752734899520874, 'z': 0.009068884886801}","{'x': 0.575314879417419, 'y': 0.952160239219666, 'z': 0.182583436369896}","{'x': 0.596088528633118, 'y': 1.000230312347412, 'z': 0.006627262104303}","{'x': 0.479572087526321, 'y': 0.261958569288254, 'z': -0.025113835930824}","{'x': 0.403171628713608, 'y': 0.198293447494507, 'z': -0.158744245767593}","{'x': 0.383972853422165, 'y': 0.045494794845581, 'z': -0.293787091970444}","{'x': 0.380441188812256, 'y': 0.013937950134277, 'z': -0.354142963886261}","{'x': 0.387635678052902, 'y': 0.00101101398468, 'z': -0.332370758056641}","{'x': 0.493990212678909, 'y': 0.558672308921814, 'z': 0.018602840602398}","{'x': 0.489846378564835, 'y': 0.74809604883194, 'z': 0.022512882947922}","{'x': 0.48812597990036, 'y': 0.933490753173828, 'z': 0.19677671790123}","{'x': 0.466298788785934, 'y': 0.987593293190002, 'z': 0.032606646418571}"
"{'x': 0.550858020782471, 'y': 0.173680365085602, 'z': -0.317902833223343}","{'x': 0.610883235931396, 'y': 0.27304670214653, 'z': -0.100520141422749}","{'x': 0.63216507434845, 'y': 0.399239838123322, 'z': -0.109121412038803}","{'x': 0.619159400463104, 'y': 0.524638891220093, 'z': -0.21044434607029}","{'x': 0.618125736713409, 'y': 0.570121765136719, 'z': -0.240376755595207}","{'x': 0.608556926250458, 'y': 0.566957414150238, 'z': -0.273864358663559}","{'x': 0.568283975124359, 'y': 0.538006961345673, 'z': -0.010436204262078}","{'x': 0.568803250789642, 'y': 0.738504528999329, 'z': 0.0348638035357}","{'x': 0.567308485507965, 'y': 0.92942225933075, 'z': 0.2287937104702}","{'x': 0.590650737285614, 'y': 0.965943694114685, 'z': 0.046504184603691}","{'x': 0.476370990276337, 'y': 0.247334539890289, 'z': -0.06175709888339}","{'x': 0.38665509223938, 'y': 0.19171068072319, 'z': -0.248175233602524}","{'x': 0.370580971240997, 'y': 0.042820036411285, 'z': -0.445201605558395}","{'x': 0.367447853088379, 'y': 0.000157952308655, 'z': -0.509195029735565}","{'x': 0.371711015701294, 'y': -0.011522889137268, 'z': -0.489928185939789}","{'x': 0.491732597351074, 'y': 0.533077299594879, 'z': 0.010343023575842}","{'x': 0.475671917200089, 'y': 0.72814667224884, 'z': 0.022707344964147}","{'x': 0.48991334438324, 'y': 0.919856071472168, 'z': 0.245422825217247}","{'x': 0.453018724918365, 'y': 0.957911550998688, 'z': 0.077411405742168}"
"{'x': 0.58607280254364, 'y': 0.177801042795181, 'z': -0.170350536704063}","{'x': 0.643973708152771, 'y': 0.272086799144745, 'z': 0.087065257132053}","{'x': 0.668210804462433, 'y': 0.400539517402649, 'z': 0.066905423998833}","{'x': 0.67237800359726, 'y': 0.529238224029541, 'z': -0.03792567551136}","{'x': 0.681336581707001, 'y': 0.570250451564789, 'z': -0.054589033126831}","{'x': 0.675077795982361, 'y': 0.566122770309448, 'z': -0.087443254888058}","{'x': 0.617417991161346, 'y': 0.554793119430542, 'z': 0.025719530880451}","{'x': 0.605401933193207, 'y': 0.767635583877563, 'z': -0.001575970905833}","{'x': 0.58076685667038, 'y': 0.948508441448212, 'z': 0.178540468215942}","{'x': 0.605314195156097, 'y': 0.996565818786621, 'z': 0.040508653968573}","{'x': 0.532190442085266, 'y': 0.249824225902557, 'z': -0.01424575317651}","{'x': 0.478523969650269, 'y': 0.256377696990967, 'z': -0.277449637651443}","{'x': 0.536606073379517, 'y': 0.111335337162018, 'z': -0.425624370574951}","{'x': 0.543905556201935, 'y': 0.074923306703568, 'z': -0.482071876525879}","{'x': 0.547596991062164, 'y': 0.073266297578812, 'z': -0.434444278478622}","{'x': 0.543816983699799, 'y': 0.55123108625412, 'z': -0.025829778984189}","{'x': 0.526141047477722, 'y': 0.755104064941406, 'z': -0.046052604913712}","{'x': 0.505594611167908, 'y': 0.969564616680145, 'z': 0.062337968498468}","{'x': 0.511854648590088, 'y': 1.026875734329224, 'z': -0.10275211930275}"
"{'x': 0.582994222640991, 'y': 0.14691373705864, 'z': -0.348439902067184}","{'x': 0.665362179279327, 'y': 0.244440495967865, 'z': -0.101899676024914}","{'x': 0.70353102684021, 'y': 0.389555692672729, 'z': -0.083175100386143}","{'x': 0.694652318954468, 'y': 0.536110043525696, 'z': -0.172320351004601}","{'x': 0.696359753608704, 'y': 0.579940259456635, 'z': -0.200000151991844}","{'x': 0.682922959327698, 'y': 0.577869415283203, 'z': -0.24138417840004}","{'x': 0.626122713088989, 'y': 0.563237607479095, 'z': 0.003076240653172}","{'x': 0.629822611808777, 'y': 0.783441364765167, 'z': 0.020844656974077}","{'x': 0.621876537799835, 'y': 0.941804766654968, 'z': 0.377476543188095}","{'x': 0.648257255554199, 'y': 1.038191556930542, 'z': 0.252646058797836}","{'x': 0.511324107646942, 'y': 0.221799969673157, 'z': -0.078629642724991}","{'x': 0.404731273651123, 'y': 0.163046836853027, 'z': -0.285753279924393}","{'x': 0.406423926353455, 'y': 0.001374304294586, 'z': -0.492266327142715}","{'x': 0.404741287231445, 'y': -0.059942901134491, 'z': -0.563365459442139}","{'x': 0.415464341640472, 'y': -0.048924744129181, 'z': -0.529444098472595}","{'x': 0.537484049797058, 'y': 0.563035130500793, 'z': -0.00337305222638}","{'x': 0.535075187683105, 'y': 0.799813151359558, 'z': -0.023320913314819}","{'x': 0.532639563083649, 'y': 1.016185283660889, 'z': 0.154816940426826}","{'x': 0.524422407150269, 'y': 1.096469163894653, 'z': -0.028392152860761}"
"{'x': 0.58580207824707, 'y': 0.190688490867615, 'z': -0.324788868427277}","{'x': 0.640019237995148, 'y': 0.276917576789856, 'z': -0.173984840512276}","{'x': 0.662886917591095, 'y': 0.408746600151062, 'z': -0.213263437151909}","{'x': 0.653337419033051, 'y': 0.539679229259491, 'z': -0.301865637302399}","{'x': 0.652149438858032, 'y': 0.577951073646545, 'z': -0.333030939102173}","{'x': 0.639416992664337, 'y': 0.573592305183411, 'z': -0.355181485414505}","{'x': 0.601671278476715, 'y': 0.528412044048309, 'z': -0.03113311342895}","{'x': 0.608898520469666, 'y': 0.744692325592041, 'z': 0.004030482377857}","{'x': 0.622916102409363, 'y': 0.939327597618103, 'z': 0.133675992488861}","{'x': 0.635878920555115, 'y': 0.982986450195312, 'z': -0.040341045707464}","{'x': 0.516019403934479, 'y': 0.228539317846298, 'z': -0.102832637727261}","{'x': 0.449654757976532, 'y': 0.112917751073837, 'z': -0.179651260375977}","{'x': 0.418120890855789, 'y': -0.012142956256866, 'z': -0.239406228065491}","{'x': 0.420737832784653, 'y': -0.04543000459671, 'z': -0.288729846477509}","{'x': 0.414530456066132, 'y': -0.064388692378998, 'z': -0.271988153457642}","{'x': 0.534370720386505, 'y': 0.526533305644989, 'z': 0.030843352898955}","{'x': 0.54430091381073, 'y': 0.730908393859863, 'z': 0.024259358644485}","{'x': 0.568493664264679, 'y': 0.917731463909149, 'z': 0.198968604207039}","{'x': 0.532244980335236, 'y': 0.941139578819275, 'z': 0.052736338227987}"
"{'x': 0.527957558631897, 'y': 0.216901302337646, 'z': -0.331084012985229}","{'x': 0.570127367973328, 'y': 0.30526340007782, 'z': -0.13258570432663}","{'x': 0.586639881134033, 'y': 0.41125899553299, 'z': -0.159331008791924}","{'x': 0.579249918460846, 'y': 0.526330769062042, 'z': -0.257312625646591}","{'x': 0.581310093402863, 'y': 0.562933564186096, 'z': -0.291789978742599}","{'x': 0.573321163654327, 'y': 0.559264719486237, 'z': -0.316633939743042}","{'x': 0.536170959472656, 'y': 0.536415934562683, 'z': -0.0032243297901}","{'x': 0.542626023292542, 'y': 0.717827022075653, 'z': 0.025541128590703}","{'x': 0.535793244838715, 'y': 0.887089014053345, 'z': 0.225497111678123}","{'x': 0.56467604637146, 'y': 0.936490297317505, 'z': 0.05396593362093}","{'x': 0.457641035318375, 'y': 0.25793668627739, 'z': -0.114586502313614}","{'x': 0.403114914894104, 'y': 0.135264039039612, 'z': -0.231961622834206}","{'x': 0.398811638355255, 'y': 0.006057918071747, 'z': -0.300662815570831}","{'x': 0.391960561275482, 'y': -0.045717537403107, 'z': -0.353139370679855}","{'x': 0.407617062330246, 'y': -0.03718376159668, 'z': -0.332098037004471}","{'x': 0.471141666173935, 'y': 0.538454413414001, 'z': 0.002994586480781}","{'x': 0.479592740535736, 'y': 0.715859174728394, 'z': 0.01132080424577}","{'x': 0.495531976222992, 'y': 0.889248251914978, 'z': 0.205216318368912}","{'x': 0.465090572834015, 'y': 0.9339399933815, 'z': 0.038755334913731}"
