nose,left_shoulder,left_elbow,left_wrist,left_pinky,left_index,left_hip,left_knee,left_heel,left_foot_index,right_shoulder,right_elbow,right_wrist,right_pinky,right_index,right_hip,right_knee,right_heel,right_foot_index
"{'x': 0.446810245513916, 'y': 0.229284673929214, 'z': -0.386316567659378}","{'x': 0.494590789079666, 'y': 0.339568197727203, 'z': -0.013783055357635}","{'x': 0.520225167274475, 'y': 0.482511222362518, 'z': 0.077550053596497}","{'x': 0.53021115064621, 'y': 0.583454966545105, 'z': -0.034995276480913}","{'x': 0.537919998168945, 'y': 0.619296908378601, 'z': -0.060671512037516}","{'x': 0.533920288085938, 'y': 0.613064289093018, 'z': -0.103486962616444}","{'x': 0.512377381324768, 'y': 0.612968146800995, 'z': 0.065428785979748}","{'x': 0.66462916135788, 'y': 0.71776020526886, 'z': -0.135810345411301}","{'x': 0.769983768463135, 'y': 0.981583476066589, 'z': 0.00829264242202}","{'x': 0.853535771369934, 'y': 0.999844074249268, 'z': -0.156273126602173}","{'x': 0.342803359031677, 'y': 0.338052242994308, 'z': -0.160183221101761}","{'x': 0.26026850938797, 'y': 0.471466183662415, 'z': -0.136722698807716}","{'x': 0.246907457709312, 'y': 0.620218455791473, 'z': -0.215315446257591}","{'x': 0.236309558153152, 'y': 0.674469947814941, 'z': -0.242816388607025}","{'x': 0.254215151071548, 'y': 0.675381004810333, 'z': -0.280483543872833}","{'x': 0.434704631567001, 'y': 0.660752654075623, 'z': -0.065461367368698}","{'x': 0.473579257726669, 'y': 0.89018589258194, 'z': -0.134246304631233}","{'x': 0.477542996406555, 'y': 1.121405363082886, 'z': 0.04177276045084}","{'x': 0.487220048904419, 'y': 1.174131870269775, 'z': -0.154709100723267}"
"{'x': 0.436800181865692, 'y': 0.219501942396164, 'z': -0.435677647590637}","{'x': 0.48753696680069, 'y': 0.324800759553909, 'z': -0.064736358821392}","{'x': 0.516139626502991, 'y': 0.466856122016907, 'z': 0.020847856998444}","{'x': 0.525423228740692, 'y': 0.571847856044769, 'z': -0.101653754711151}","{'x': 0.532200455665588, 'y': 0.608690738677979, 'z': -0.134185567498207}","{'x': 0.526329934597015, 'y': 0.602671682834625, 'z': -0.173852145671844}","{'x': 0.513653337955475, 'y': 0.6044682264328, 'z': 0.046539485454559}","{'x': 0.665464639663696, 'y': 0.709967494010925, 'z': -0.176470398902893}","{'x': 0.753238558769226, 'y': 0.963173389434814, 'z': 0.024022489786148}","{'x': 0.822570562362671, 'y': 0.984808325767517, 'z': -0.144265860319138}","{'x': 0.328947782516479, 'y': 0.335688799619675, 'z': -0.172150269150734}","{'x': 0.253099024295807, 'y': 0.470687001943588, 'z': -0.145051330327988}","{'x': 0.231928169727325, 'y': 0.613068699836731, 'z': -0.23276287317276}","{'x': 0.220380857586861, 'y': 0.669073760509491, 'z': -0.257505387067795}","{'x': 0.238574877381325, 'y': 0.667234361171722, 'z': -0.300837516784668}","{'x': 0.432550460100174, 'y': 0.65332567691803, 'z': -0.046539485454559}","{'x': 0.465833485126495, 'y': 0.886748552322388, 'z': -0.07030014693737}","{'x': 0.462691903114319, 'y': 1.109460711479187, 'z': 0.171757534146309}","{'x': 0.458997130393982, 'y': 1.174179911613464, 'z': -0.015406794846058}"
"{'x': 0.414965391159058, 'y': 0.218652188777924, 'z': -0.455276846885681}","{'x': 0.47623148560524, 'y': 0.315903276205063, 'z': -0.12536609172821}","{'x': 0.501050412654877, 'y': 0.451561093330383, 'z': -0.06863322108984}","{'x': 0.512923240661621, 'y': 0.56138676404953, 'z': -0.188873916864395}","{'x': 0.521613717079163, 'y': 0.599372506141663, 'z': -0.218683704733849}","{'x': 0.517124176025391, 'y': 0.592648029327393, 'z': -0.254502594470978}","{'x': 0.526287376880646, 'y': 0.603329598903656, 'z': 0.044803060591221}","{'x': 0.686714947223663, 'y': 0.6804478764534, 'z': -0.039942767471075}","{'x': 0.688735723495483, 'y': 0.857211530208588, 'z': 0.368086159229279}","{'x': 0.759361147880554, 'y': 0.912982940673828, 'z': 0.295505791902542}","{'x': 0.31116259098053, 'y': 0.354269027709961, 'z': -0.221158027648926}","{'x': 0.260420918464661, 'y': 0.502545595169067, 'z': -0.214559823274612}","{'x': 0.247965827584267, 'y': 0.648317456245422, 'z': -0.317185640335083}","{'x': 0.241278171539307, 'y': 0.703154981136322, 'z': -0.345228046178818}","{'x': 0.256310194730759, 'y': 0.703031659126282, 'z': -0.382932126522064}","{'x': 0.43959778547287, 'y': 0.660553693771362, 'z': -0.044773604720831}","{'x': 0.466330587863922, 'y': 0.881153404712677, 'z': -0.11405486613512}","{'x': 0.476169854402542, 'y': 1.07345175743103, 'z': 0.206783354282379}","{'x': 0.492899358272552, 'y': 1.158623456954956, 'z': 0.06863322108984}"
"{'x': 0.428106367588043, 'y': 0.214873671531677, 'z': -0.426017284393311}","{'x': 0.485226899385452, 'y': 0.317768007516861, 'z': -0.075377650558949}","{'x': 0.523870885372162, 'y': 0.463476330041885, 'z': -0.007378792390227}","{'x': 0.54426896572113, 'y': 0.567649662494659, 'z': -0.146341815590858}","{'x': 0.556062161922455, 'y': 0.604227185249329, 'z': -0.177236199378967}","{'x': 0.549819350242615, 'y': 0.599688708782196, 'z': -0.221371039748192}","{'x': 0.523627281188965, 'y': 0.608359098434448, 'z': 0.050522770732641}","{'x': 0.677123129367828, 'y': 0.713996946811676, 'z': -0.121138505637646}","{'x': 0.609941065311432, 'y': 0.91933399438858, 'z': 0.243206158280373}","{'x': 0.679687142372131, 'y': 0.999494314193726, 'z': 0.165970206260681}","{'x': 0.322583228349686, 'y': 0.34935462474823, 'z': -0.170267537236214}","{'x': 0.260591447353363, 'y': 0.490850627422333, 'z': -0.157027095556259}","{'x': 0.232094064354897, 'y': 0.636758685112, 'z': -0.28896701335907}","{'x': 0.219727769494057, 'y': 0.691674768924713, 'z': -0.319629102945328}","{'x': 0.237544164061546, 'y': 0.694737255573273, 'z': -0.365622252225876}","{'x': 0.437460601329803, 'y': 0.654020965099335, 'z': -0.050551805645227}","{'x': 0.47208896279335, 'y': 0.888157367706299, 'z': -0.149013131856918}","{'x': 0.475432306528091, 'y': 1.089741706848145, 'z': 0.152729749679565}","{'x': 0.488826036453247, 'y': 1.173407077789307, 'z': 0.013973611406982}"
"{'x': 0.433689892292023, 'y': 0.219842195510864, 'z': -0.259322285652161}","{'x': 0.492902606725693, 'y': 0.325941503047943, 'z': 0.0439582914114}","{'x': 0.503331780433655, 'y': 0.480443060398102, 'z': 0.111255586147308}","{'x': 0.528089344501495, 'y': 0.585811853408813, 'z': -0.000827676907647}","{'x': 0.539810299873352, 'y': 0.624599874019623, 'z': -0.027829708531499}","{'x': 0.535411357879639, 'y': 0.618255913257599, 'z': -0.067866541445255}","{'x': 0.515543103218079, 'y': 0.614964187145233, 'z': 0.045254901051521}","{'x': 0.653248906135559, 'y': 0.711277961730957, 'z': -0.356220275163651}","{'x': 0.604422390460968, 'y': 0.981648087501526, 'z': -0.09664499014616}","{'x': 0.672276735305786, 'y': 1.079339385032654, 'z': -0.192910477519035}","{'x': 0.337615013122559, 'y': 0.333054065704346, 'z': -0.045065153390169}","{'x': 0.268780469894409, 'y': 0.474372237920761, 'z': -0.042566806077957}","{'x': 0.260875165462494, 'y': 0.610652327537537, 'z': -0.14863595366478}","{'x': 0.255259305238724, 'y': 0.665487885475159, 'z': -0.171279206871986}","{'x': 0.272009551525116, 'y': 0.661252081394196, 'z': -0.206319347023964}","{'x': 0.429741501808167, 'y': 0.658320009708405, 'z': -0.045381400734186}","{'x': 0.468550324440002, 'y': 0.886184513568878, 'z': -0.153695896267891}","{'x': 0.476773768663406, 'y': 1.07567834854126, 'z': 0.217451229691505}","{'x': 0.48334801197052, 'y': 1.188683748245239, 'z': 0.129787638783455}"
"{'x': 0.439328491687775, 'y': 0.230158984661102, 'z': -0.257300615310669}","{'x': 0.49088591337204, 'y': 0.336184412240982, 'z': 0.0610336586833}","{'x': 0.509718894958496, 'y': 0.48719197511673, 'z': 0.123070441186428}","{'x': 0.539347112178802, 'y': 0.584319055080414, 'z': 0.00795051921159}","{'x': 0.551455438137054, 'y': 0.621113538742065, 'z': -0.016723912209272}","{'x': 0.547545790672302, 'y': 0.61554890871048, 'z': -0.051911525428295}","{'x': 0.505491077899933, 'y': 0.612266898155212, 'z': 0.056488264352083}","{'x': 0.654480338096619, 'y': 0.635888814926147, 'z': -0.369399398565292}","{'x': 0.673208832740784, 'y': 0.96417361497879, 'z': -0.243131518363953}","{'x': 0.759954810142517, 'y': 0.993111193180084, 'z': -0.405260980129242}","{'x': 0.338151216506958, 'y': 0.331407368183136, 'z': -0.049560461193323}","{'x': 0.271003901958466, 'y': 0.483527928590775, 'z': -0.046676486730576}","{'x': 0.275150865316391, 'y': 0.625610709190369, 'z': -0.139935418963432}","{'x': 0.270250380039215, 'y': 0.681716620922089, 'z': -0.160750180482864}","{'x': 0.286598354578018, 'y': 0.678742945194244, 'z': -0.192599281668663}","{'x': 0.424196928739548, 'y': 0.661909937858582, 'z': -0.056550960987806}","{'x': 0.470608353614807, 'y': 0.886866211891174, 'z': -0.114293128252029}","{'x': 0.480229049921036, 'y': 1.09994900226593, 'z': 0.153602942824364}","{'x': 0.48578816652298, 'y': 1.180527210235596, 'z': -0.004486616700888}"
"{'x': 0.438086777925491, 'y': 0.228279650211334, 'z': -0.219844073057175}","{'x': 0.491896271705627, 'y': 0.33701491355896, 'z': 0.073192797601223}","{'x': 0.511290788650513, 'y': 0.486952722072601, 'z': 0.137618407607079}","{'x': 0.524427771568298, 'y': 0.576391756534576, 'z': 0.037924762815237}","{'x': 0.532714366912842, 'y': 0.615792810916901, 'z': 0.012968143448234}","{'x': 0.526884138584137, 'y': 0.605288147926331, 'z': -0.014761433936656}","{'x': 0.504458487033844, 'y': 0.612822353839874, 'z': 0.047688230872154}","{'x': 0.638434171676636, 'y': 0.662175059318542, 'z': -0.435968726873398}","{'x': 0.644446730613708, 'y': 0.993959665298462, 'z': -0.346437066793442}","{'x': 0.723603010177612, 'y': 1.052734613418579, 'z': -0.490165948867798}","{'x': 0.334990441799164, 'y': 0.330249220132828, 'z': -0.019908839836717}","{'x': 0.274869561195374, 'y': 0.481444984674454, 'z': -0.012934934347868}","{'x': 0.275778830051422, 'y': 0.62932962179184, 'z': -0.078639090061188}","{'x': 0.273215711116791, 'y': 0.687807857990265, 'z': -0.092918992042542}","{'x': 0.293873131275177, 'y': 0.681669056415558, 'z': -0.124600447714329}","{'x': 0.418635189533234, 'y': 0.661494076251984, 'z': -0.047655023634434}","{'x': 0.464532136917114, 'y': 0.875603556632996, 'z': -0.161661773920059}","{'x': 0.491006433963776, 'y': 1.087554931640625, 'z': 0.085280902683735}","{'x': 0.49809804558754, 'y': 1.190595865249634, 'z': -0.038754992187023}"
"{'x': 0.448343634605408, 'y': 0.236185669898987, 'z': -0.336066544055939}","{'x': 0.505085945129395, 'y': 0.340083241462708, 'z': -0.085797213017941}","{'x': 0.54030305147171, 'y': 0.482602536678314, 'z': -0.005481855012476}","{'x': 0.548927664756775, 'y': 0.61321747303009, 'z': -0.090479455888271}","{'x': 0.550325214862823, 'y': 0.664891242980957, 'z': -0.124046541750431}","{'x': 0.537708401679993, 'y': 0.652345359325409, 'z': -0.156690374016762}","{'x': 0.500886023044586, 'y': 0.631558418273926, 'z': -0.009265570901334}","{'x': 0.512609124183655, 'y': 0.84346604347229, 'z': -0.187949314713478}","{'x': 0.52364194393158, 'y': 1.096988797187805, 'z': -0.083423115313053}","{'x': 0.520280778408051, 'y': 1.162711620330811, 'z': -0.238464802503586}","{'x': 0.351596087217331, 'y': 0.33542463183403, 'z': -0.111780375242233}","{'x': 0.297695279121399, 'y': 0.487495332956314, 'z': -0.085863158106804}","{'x': 0.308134168386459, 'y': 0.621214628219604, 'z': -0.163416981697083}","{'x': 0.305374830961227, 'y': 0.673746347427368, 'z': -0.190850988030434}","{'x': 0.325960367918015, 'y': 0.668635725975037, 'z': -0.219999611377716}","{'x': 0.411130428314209, 'y': 0.649536550045013, 'z': 0.010065180249512}","{'x': 0.449334055185318, 'y': 0.866062581539154, 'z': 0.061858404427767}","{'x': 0.490026623010635, 'y': 1.087947010993958, 'z': 0.224747806787491}","{'x': 0.485241770744324, 'y': 1.157990097999573, 'z': 0.087248049676418}"
"{'x': 0.455588132143021, 'y': 0.233684360980988, 'z': -0.258516937494278}","{'x': 0.516839027404785, 'y': 0.346447646617889, 'z': -0.018200756981969}","{'x': 0.544833660125732, 'y': 0.493271112442017, 'z': 0.036633159965277}","{'x': 0.558663010597229, 'y': 0.614892721176147, 'z': -0.039942387491465}","{'x': 0.565852642059326, 'y': 0.666941404342651, 'z': -0.068037740886211}","{'x': 0.553496420383453, 'y': 0.655995488166809, 'z': -0.09464393556118}","{'x': 0.51265823841095, 'y': 0.617369532585144, 'z': -0.00451709702611}","{'x': 0.559944987297058, 'y': 0.69120979309082, 'z': -0.539536595344543}","{'x': 0.563955307006836, 'y': 1.044068932533264, 'z': -0.52471125125885}","{'x': 0.575359702110291, 'y': 1.127773284912109, 'z': -0.706321716308594}","{'x': 0.360076010227203, 'y': 0.338704407215118, 'z': -0.04629610478878}","{'x': 0.297657787799835, 'y': 0.480223387479782, 'z': -0.057779129594564}","{'x': 0.292585730552673, 'y': 0.614716291427612, 'z': -0.129457011818886}","{'x': 0.289921373128891, 'y': 0.671117663383484, 'z': -0.145208939909935}","{'x': 0.309614419937134, 'y': 0.66680496931076, 'z': -0.173138827085495}","{'x': 0.419718354940414, 'y': 0.650582075119019, 'z': 0.004736333154142}","{'x': 0.466404169797897, 'y': 0.832555830478668, 'z': -0.083723478019238}","{'x': 0.484461426734924, 'y': 1.040685772895813, 'z': 0.13885523378849}","{'x': 0.477632611989975, 'y': 1.143269300460815, 'z': 0.019441718235612}"
"{'x': 0.452110886573792, 'y': 0.23038125038147, 'z': -0.230805903673172}","{'x': 0.509970843791962, 'y': 0.346159338951111, 'z': 0.012949586845934}","{'x': 0.537683188915253, 'y': 0.488555997610092, 'z': 0.062696434557438}","{'x': 0.55810284614563, 'y': 0.596118450164795, 'z': -0.030602216720581}","{'x': 0.577275037765503, 'y': 0.660468995571136, 'z': -0.058544781059027}","{'x': 0.561182737350464, 'y': 0.639557123184204, 'z': -0.08536834269762}","{'x': 0.507301807403564, 'y': 0.61097639799118, 'z': 0.008343847468495}","{'x': 0.572057545185089, 'y': 0.664452791213989, 'z': -0.54594224691391}","{'x': 0.567342638969421, 'y': 1.036932945251465, 'z': -0.529335618019104}","{'x': 0.596606373786926, 'y': 1.115681409835815, 'z': -0.711489379405975}","{'x': 0.353679120540619, 'y': 0.336517453193665, 'z': -0.022493520751595}","{'x': 0.29738712310791, 'y': 0.486922442913055, 'z': -0.039797477424145}","{'x': 0.299793869256973, 'y': 0.623012125492096, 'z': -0.125068515539169}","{'x': 0.293179452419281, 'y': 0.675097703933716, 'z': -0.141026437282562}","{'x': 0.313207507133484, 'y': 0.670705437660217, 'z': -0.168920338153839}","{'x': 0.412146508693695, 'y': 0.643263876438141, 'z': -0.008193836547434}","{'x': 0.456772476434708, 'y': 0.822241961956024, 'z': -0.124419823288918}","{'x': 0.471862286329269, 'y': 1.040136098861694, 'z': 0.096720516681671}","{'x': 0.464338898658752, 'y': 1.141886472702026, 'z': -0.032856434583664}"
"{'x': 0.436526417732239, 'y': 0.225804924964905, 'z': -0.340688675642014}","{'x': 0.50091427564621, 'y': 0.334208816289902, 'z': -0.037051551043987}","{'x': 0.554635047912598, 'y': 0.462520182132721, 'z': 0.036488153040409}","{'x': 0.591132462024689, 'y': 0.595705091953278, 'z': -0.072048358619213}","{'x': 0.604188561439514, 'y': 0.627082645893097, 'z': -0.10346595197916}","{'x': 0.59660816192627, 'y': 0.630260825157166, 'z': -0.141047760844231}","{'x': 0.505588591098785, 'y': 0.621485829353333, 'z': 0.019453721120954}","{'x': 0.642826557159424, 'y': 0.734106242656708, 'z': -0.383904427289963}","{'x': 0.675410807132721, 'y': 1.02280604839325, 'z': -0.218199819326401}","{'x': 0.731545448303223, 'y': 1.101693272590637, 'z': -0.360042959451675}","{'x': 0.337553530931473, 'y': 0.339244335889816, 'z': -0.117981679737568}","{'x': 0.289358079433441, 'y': 0.496970742940903, 'z': -0.105918385088444}","{'x': 0.286741137504578, 'y': 0.644175350666046, 'z': -0.179888918995857}","{'x': 0.282989740371704, 'y': 0.700751721858978, 'z': -0.203087568283081}","{'x': 0.300455987453461, 'y': 0.699347972869873, 'z': -0.240337952971458}","{'x': 0.416242092847824, 'y': 0.657414674758911, 'z': -0.019520003348589}","{'x': 0.458419322967529, 'y': 0.887900948524475, 'z': -0.044209986925125}","{'x': 0.468692183494568, 'y': 1.064313292503357, 'z': 0.351824015378952}","{'x': 0.458384096622467, 'y': 1.173171758651733, 'z': 0.275997579097748}"
"{'x': 0.447873771190643, 'y': 0.230101674795151, 'z': -0.243818312883377}","{'x': 0.499132663011551, 'y': 0.339451968669891, 'z': 0.041149731725454}","{'x': 0.520323753356934, 'y': 0.485098421573639, 'z': 0.101395890116692}","{'x': 0.544895112514496, 'y': 0.595019400119781, 'z': -0.005008963402361}","{'x': 0.555417239665985, 'y': 0.639060378074646, 'z': -0.031000901013613}","{'x': 0.547168254852295, 'y': 0.633338987827301, 'z': -0.063511036336422}","{'x': 0.515269756317139, 'y': 0.621177732944489, 'z': 0.048757500946522}","{'x': 0.645892024040222, 'y': 0.692666292190552, 'z': -0.354824036359787}","{'x': 0.587743818759918, 'y': 0.948968648910522, 'z': -0.139958366751671}","{'x': 0.65585058927536, 'y': 1.040427446365356, 'z': -0.251333683729172}","{'x': 0.340864270925522, 'y': 0.332940608263016, 'z': -0.055934064090252}","{'x': 0.287057161331177, 'y': 0.489149153232574, 'z': -0.062771819531918}","{'x': 0.300651967525482, 'y': 0.641810953617096, 'z': -0.154496297240257}","{'x': 0.298070222139359, 'y': 0.691691398620605, 'z': -0.176056787371635}","{'x': 0.31942081451416, 'y': 0.687125384807587, 'z': -0.204393416643143}","{'x': 0.427750825881958, 'y': 0.65798419713974, 'z': -0.048880703747272}","{'x': 0.466239392757416, 'y': 0.878783226013184, 'z': -0.116981044411659}","{'x': 0.491003543138504, 'y': 1.078244924545288, 'z': 0.187145039439201}","{'x': 0.497362196445465, 'y': 1.177103519439697, 'z': 0.068254344165325}"
"{'x': 0.459343671798706, 'y': 0.244185268878937, 'z': -0.254015117883682}","{'x': 0.496352046728134, 'y': 0.339968413114548, 'z': 0.059949897229671}","{'x': 0.514539301395416, 'y': 0.481606006622314, 'z': 0.100732140243053}","{'x': 0.538701832294464, 'y': 0.604849457740784, 'z': -0.00996251963079}","{'x': 0.551048755645752, 'y': 0.647630929946899, 'z': -0.025809332728386}","{'x': 0.546235322952271, 'y': 0.645731508731842, 'z': -0.059046860784292}","{'x': 0.506929218769073, 'y': 0.615806400775909, 'z': 0.080107979476452}","{'x': 0.653571128845215, 'y': 0.536614656448364, 'z': -0.252616852521896}","{'x': 0.65870189666748, 'y': 0.846172749996185, 'z': -0.121531084179878}","{'x': 0.747857451438904, 'y': 0.879570007324219, 'z': -0.25051948428154}","{'x': 0.349045872688293, 'y': 0.331020534038544, 'z': -0.092575691640377}","{'x': 0.28396138548851, 'y': 0.475125253200531, 'z': -0.098459981381893}","{'x': 0.285663962364197, 'y': 0.629971981048584, 'z': -0.187598317861557}","{'x': 0.280998975038528, 'y': 0.68153703212738, 'z': -0.209737241268158}","{'x': 0.300478637218475, 'y': 0.681530892848969, 'z': -0.235954403877258}","{'x': 0.436108410358429, 'y': 0.659999251365662, 'z': -0.080224499106407}","{'x': 0.469123393297195, 'y': 0.877396821975708, 'z': -0.15625424683094}","{'x': 0.473679929971695, 'y': 1.061662435531616, 'z': 0.106907732784748}","{'x': 0.504611730575562, 'y': 1.115869402885437, 'z': -0.043462216854095}"
"{'x': 0.443537414073944, 'y': 0.240244776010513, 'z': -0.324472844600677}","{'x': 0.490860313177109, 'y': 0.337861716747284, 'z': 0.010051859542727}","{'x': 0.512326538562775, 'y': 0.486924409866333, 'z': 0.063065893948078}","{'x': 0.522836089134216, 'y': 0.598361492156982, 'z': -0.050024852156639}","{'x': 0.541676044464111, 'y': 0.637126386165619, 'z': -0.072795391082764}","{'x': 0.536912143230438, 'y': 0.633085489273071, 'z': -0.104738615453243}","{'x': 0.509411692619324, 'y': 0.61644321680069, 'z': 0.079477094113827}","{'x': 0.668335556983948, 'y': 0.553254902362823, 'z': -0.268909215927124}","{'x': 0.664742290973663, 'y': 0.856196105480194, 'z': -0.08012181520462}","{'x': 0.755018651485443, 'y': 0.902082622051239, 'z': -0.202912762761116}","{'x': 0.336034506559372, 'y': 0.33550363779068, 'z': -0.127186790108681}","{'x': 0.281630098819733, 'y': 0.488756418228149, 'z': -0.122028991580009}","{'x': 0.288727939128876, 'y': 0.647648096084595, 'z': -0.21111835539341}","{'x': 0.288544476032257, 'y': 0.700732350349426, 'z': -0.235031813383102}","{'x': 0.307170271873474, 'y': 0.698764324188232, 'z': -0.264454752206802}","{'x': 0.434180408716202, 'y': 0.663615942001343, 'z': -0.079652927815914}","{'x': 0.469342112541199, 'y': 0.8815798163414, 'z': -0.146176889538765}","{'x': 0.464227616786957, 'y': 1.074295520782471, 'z': 0.170676469802856}","{'x': 0.488335371017456, 'y': 1.140034198760986, 'z': 0.030302107334137}"
"{'x': 0.445194989442825, 'y': 0.233758836984634, 'z': -0.35697865486145}","{'x': 0.491155654191971, 'y': 0.343168944120407, 'z': -0.017756342887878}","{'x': 0.513009965419769, 'y': 0.491282224655151, 'z': 0.03157015144825}","{'x': 0.539426565170288, 'y': 0.597897291183472, 'z': -0.094979263842106}","{'x': 0.553505957126617, 'y': 0.638473451137543, 'z': -0.123652249574661}","{'x': 0.548910975456238, 'y': 0.636128306388855, 'z': -0.158418238162994}","{'x': 0.516048431396484, 'y': 0.61676037311554, 'z': 0.071204580366611}","{'x': 0.673941552639008, 'y': 0.623856484889984, 'z': -0.214927926659584}","{'x': 0.669901072978973, 'y': 0.913553357124329, 'z': 0.012566831894219}","{'x': 0.756428122520447, 'y': 0.955185890197754, 'z': -0.11182464659214}","{'x': 0.334070265293121, 'y': 0.335401237010956, 'z': -0.130701020359993}","{'x': 0.268727004528046, 'y': 0.491618156433105, 'z': -0.127594783902168}","{'x': 0.26970100402832, 'y': 0.641326487064362, 'z': -0.234640598297119}","{'x': 0.265817999839783, 'y': 0.69681191444397, 'z': -0.261163115501404}","{'x': 0.282430946826935, 'y': 0.696187853813171, 'z': -0.293898105621338}","{'x': 0.435113579034805, 'y': 0.667733311653137, 'z': -0.071443520486355}","{'x': 0.471848011016846, 'y': 0.885089039802551, 'z': -0.151608407497406}","{'x': 0.465960174798965, 'y': 1.090829372406006, 'z': 0.16295813024044}","{'x': 0.478072762489319, 'y': 1.156751394271851, 'z': 0.018592638894916}"
"{'x': 0.439975440502167, 'y': 0.221922755241394, 'z': -0.350345522165298}","{'x': 0.488596856594086, 'y': 0.330470770597458, 'z': -0.016523472964764}","{'x': 0.500087082386017, 'y': 0.482848167419434, 'z': 0.045948427170515}","{'x': 0.525028049945831, 'y': 0.602724492549896, 'z': -0.063220247626305}","{'x': 0.538615703582764, 'y': 0.642405092716217, 'z': -0.083994321525097}","{'x': 0.535904943943024, 'y': 0.638968229293823, 'z': -0.1252431422472}","{'x': 0.515595674514771, 'y': 0.607665836811066, 'z': 0.064118258655071}","{'x': 0.682622194290161, 'y': 0.589692413806915, 'z': -0.271799147129059}","{'x': 0.69455361366272, 'y': 0.850155591964722, 'z': -0.038435034453869}","{'x': 0.778194665908813, 'y': 0.888094544410706, 'z': -0.149070456624031}","{'x': 0.329130798578262, 'y': 0.332383275032043, 'z': -0.12895493209362}","{'x': 0.27064436674118, 'y': 0.491546273231506, 'z': -0.119256369769573}","{'x': 0.266787886619568, 'y': 0.650971651077271, 'z': -0.227497085928917}","{'x': 0.264632672071457, 'y': 0.703136563301086, 'z': -0.254078328609467}","{'x': 0.28328263759613, 'y': 0.703305125236511, 'z': -0.287125289440155}","{'x': 0.431514531373978, 'y': 0.661560356616974, 'z': -0.064237996935844}","{'x': 0.461682200431824, 'y': 0.886852979660034, 'z': -0.158769026398659}","{'x': 0.465257614850998, 'y': 1.067164659500122, 'z': 0.19037914276123}","{'x': 0.48120841383934, 'y': 1.13669490814209, 'z': 0.059209112077951}"
"{'x': 0.449008494615555, 'y': 0.223492711782455, 'z': -0.385578155517578}","{'x': 0.484357237815857, 'y': 0.330011159181595, 'z': -0.029952930286527}","{'x': 0.478084295988083, 'y': 0.486525535583496, 'z': 0.042002245783806}","{'x': 0.500928282737732, 'y': 0.600473344326019, 'z': -0.063375070691109}","{'x': 0.513583779335022, 'y': 0.637925028800964, 'z': -0.085677146911621}","{'x': 0.512836217880249, 'y': 0.635389387607574, 'z': -0.125077486038208}","{'x': 0.506204605102539, 'y': 0.612675845623016, 'z': 0.075269512832165}","{'x': 0.675518989562988, 'y': 0.580141544342041, 'z': -0.216206252574921}","{'x': 0.684611320495605, 'y': 0.836979269981384, 'z': 0.030897671356797}","{'x': 0.777249813079834, 'y': 0.86391294002533, 'z': -0.074154406785965}","{'x': 0.324204206466675, 'y': 0.325926035642624, 'z': -0.174823507666588}","{'x': 0.260104238986969, 'y': 0.496841728687286, 'z': -0.164539769291878}","{'x': 0.256955921649933, 'y': 0.653109669685364, 'z': -0.260438710451126}","{'x': 0.248132973909378, 'y': 0.707982957363129, 'z': -0.285466611385345}","{'x': 0.265105068683624, 'y': 0.708305716514587, 'z': -0.319910913705826}","{'x': 0.424384653568268, 'y': 0.659761667251587, 'z': -0.075393415987492}","{'x': 0.460548013448715, 'y': 0.884737908840179, 'z': -0.177797123789787}","{'x': 0.451778680086136, 'y': 1.105135202407837, 'z': 0.139264091849327}","{'x': 0.47275322675705, 'y': 1.171462535858154, 'z': -0.011383352801204}"
"{'x': 0.447253942489624, 'y': 0.224800795316696, 'z': -0.347884267568588}","{'x': 0.487412810325623, 'y': 0.332448214292526, 'z': -0.007050253450871}","{'x': 0.490981370210648, 'y': 0.489164233207703, 'z': 0.061937667429447}","{'x': 0.523691236972809, 'y': 0.610395133495331, 'z': -0.044223617762327}","{'x': 0.539020478725433, 'y': 0.649619877338409, 'z': -0.064028911292553}","{'x': 0.536894142627716, 'y': 0.647969663143158, 'z': -0.106407314538956}","{'x': 0.509632527828217, 'y': 0.614690124988556, 'z': 0.068272903561592}","{'x': 0.67600691318512, 'y': 0.598106205463409, 'z': -0.262512385845184}","{'x': 0.687384486198425, 'y': 0.868066310882568, 'z': -0.040379423648119}","{'x': 0.781154155731201, 'y': 0.904908537864685, 'z': -0.154997944831848}","{'x': 0.326113522052765, 'y': 0.330904603004456, 'z': -0.131256192922592}","{'x': 0.266974449157715, 'y': 0.495024889707565, 'z': -0.119016274809837}","{'x': 0.261078834533691, 'y': 0.657465279102325, 'z': -0.221671655774117}","{'x': 0.253801465034485, 'y': 0.711145579814911, 'z': -0.246397510170937}","{'x': 0.273254096508026, 'y': 0.712341904640198, 'z': -0.281456559896469}","{'x': 0.426920294761658, 'y': 0.663423657417297, 'z': -0.068457424640656}","{'x': 0.463380873203278, 'y': 0.89707750082016, 'z': -0.163485914468765}","{'x': 0.461788535118103, 'y': 1.082425951957703, 'z': 0.197929903864861}","{'x': 0.4797303378582, 'y': 1.154270648956299, 'z': 0.069380030035973}"
