nose,left_shoulder,left_elbow,left_wrist,left_pinky,left_index,left_hip,left_knee,left_heel,left_foot_index,right_shoulder,right_elbow,right_wrist,right_pinky,right_index,right_hip,right_knee,right_heel,right_foot_index
"{'x': 0.475592732429504, 'y': 0.199234038591385, 'z': -0.170151129364967}","{'x': 0.554125368595123, 'y': 0.322138726711273, 'z': 0.028776571154594}","{'x': 0.589576125144958, 'y': 0.453529834747314, 'z': 0.00088047713507}","{'x': 0.563592374324799, 'y': 0.590740621089935, 'z': -0.117167890071869}","{'x': 0.559481739997864, 'y': 0.630725979804993, 'z': -0.13922706246376}","{'x': 0.548100352287292, 'y': 0.625466227531433, 'z': -0.166027933359146}","{'x': 0.515001595020294, 'y': 0.623353719711304, 'z': -0.031336396932602}","{'x': 0.487458914518356, 'y': 0.865561783313751, 'z': -0.046076871454716}","{'x': 0.481550753116608, 'y': 1.121865749359131, 'z': 0.087755657732487}","{'x': 0.458262950181961, 'y': 1.179632902145386, 'z': -0.077378906309605}","{'x': 0.411101579666138, 'y': 0.337469220161438, 'z': 0.10850914567709}","{'x': 0.310161948204041, 'y': 0.325206875801086, 'z': -0.14018914103508}","{'x': 0.263189256191254, 'y': 0.199110239744186, 'z': -0.450254529714584}","{'x': 0.252260774374008, 'y': 0.162270814180374, 'z': -0.515676140785217}","{'x': 0.258005052804947, 'y': 0.156124472618103, 'z': -0.498083770275116}","{'x': 0.447588622570038, 'y': 0.625484108924866, 'z': 0.03173153847456}","{'x': 0.457907170057297, 'y': 0.862977623939514, 'z': -0.001162874046713}","{'x': 0.470913261175156, 'y': 1.097611308097839, 'z': 0.090023420751095}","{'x': 0.458668202161789, 'y': 1.141518235206604, 'z': -0.070781774818897}"
"{'x': 0.411576092243195, 'y': 0.117013216018677, 'z': -0.248776391148567}","{'x': 0.491297215223312, 'y': 0.27819687128067, 'z': 0.034578885883093}","{'x': 0.5179682970047, 'y': 0.445039749145508, 'z': 0.077816314995289}","{'x': 0.50640857219696, 'y': 0.604372918605804, 'z': -0.038650244474411}","{'x': 0.510696053504944, 'y': 0.647864401340485, 'z': -0.049114178866148}","{'x': 0.495915800333023, 'y': 0.641210973262787, 'z': -0.092480562627316}","{'x': 0.444125473499298, 'y': 0.609636247158051, 'z': -0.002058705780655}","{'x': 0.441059559583664, 'y': 0.864879131317139, 'z': -0.031318116933107}","{'x': 0.418950706720352, 'y': 1.138260841369629, 'z': 0.17729739844799}","{'x': 0.419699937105179, 'y': 1.20372486114502, 'z': 0.007847951725125}","{'x': 0.323220878839493, 'y': 0.25961297750473, 'z': 0.072842262685299}","{'x': 0.207510396838188, 'y': 0.23305755853653, 'z': -0.166686087846756}","{'x': 0.168783321976662, 'y': 0.06863397359848, 'z': -0.460413187742233}","{'x': 0.160735055804253, 'y': 0.02271169424057, 'z': -0.521133482456207}","{'x': 0.165095329284668, 'y': 0.015691518783569, 'z': -0.499026596546173}","{'x': 0.340813398361206, 'y': 0.607145190238953, 'z': 0.002408731728792}","{'x': 0.331680446863174, 'y': 0.873587071895599, 'z': -0.007106449455023}","{'x': 0.338266640901566, 'y': 1.138718008995056, 'z': 0.124019749462605}","{'x': 0.337545573711395, 'y': 1.204046726226807, 'z': -0.068015582859516}"
"{'x': 0.579209864139557, 'y': 0.062423765659332, 'z': -0.262460172176361}","{'x': 0.670864760875702, 'y': 0.23757466673851, 'z': 0.029851734638214}","{'x': 0.717873215675354, 'y': 0.402131676673889, 'z': 0.055693276226521}","{'x': 0.720655500888824, 'y': 0.576461136341095, 'z': -0.104472428560257}","{'x': 0.727741122245789, 'y': 0.628025710582733, 'z': -0.124454252421856}","{'x': 0.716006278991699, 'y': 0.629121840000153, 'z': -0.16607728600502}","{'x': 0.629821360111237, 'y': 0.60552042722702, 'z': -0.000895595236216}","{'x': 0.609074711799622, 'y': 0.857636034488678, 'z': -0.008694511838257}","{'x': 0.603015959262848, 'y': 1.11546802520752, 'z': 0.315837234258652}","{'x': 0.590436637401581, 'y': 1.170617580413818, 'z': 0.171470299363136}","{'x': 0.495611190795898, 'y': 0.245459228754044, 'z': 0.067758426070213}","{'x': 0.388786613941193, 'y': 0.218783974647522, 'z': -0.145611464977264}","{'x': 0.345662355422974, 'y': 0.035170376300812, 'z': -0.366172045469284}","{'x': 0.334150612354279, 'y': -0.007812738418579, 'z': -0.414847493171692}","{'x': 0.337389022111893, 'y': -0.020485401153564, 'z': -0.398253589868546}","{'x': 0.524139940738678, 'y': 0.598473072052002, 'z': 0.001211052178405}","{'x': 0.515053272247314, 'y': 0.853870391845703, 'z': 0.008971077390015}","{'x': 0.518374800682068, 'y': 1.116562366485596, 'z': 0.241441249847412}","{'x': 0.525679767131805, 'y': 1.175662279129028, 'z': 0.0767467841506}"
"{'x': 0.613187611103058, 'y': 0.133703947067261, 'z': -0.311654955148697}","{'x': 0.693143486976624, 'y': 0.292327880859375, 'z': -0.05585752800107}","{'x': 0.718635380268097, 'y': 0.455328822135925, 'z': -0.042405288666487}","{'x': 0.702050805091858, 'y': 0.605249345302582, 'z': -0.166889727115631}","{'x': 0.704294860363007, 'y': 0.647554695606232, 'z': -0.204583317041397}","{'x': 0.689314484596252, 'y': 0.644514501094818, 'z': -0.246237471699715}","{'x': 0.643240571022034, 'y': 0.605821192264557, 'z': -0.01224017329514}","{'x': 0.643266975879669, 'y': 0.849993526935577, 'z': 0.010430607944727}","{'x': 0.639405727386475, 'y': 1.091896057128906, 'z': 0.197208493947983}","{'x': 0.627772271633148, 'y': 1.149573802947998, 'z': 0.019751576706767}","{'x': 0.532155096530914, 'y': 0.26846706867218, 'z': 0.009653860703111}","{'x': 0.438064575195312, 'y': 0.188377946615219, 'z': -0.180273681879044}","{'x': 0.418319076299667, 'y': 0.02131724357605, 'z': -0.386495858430862}","{'x': 0.411890804767609, 'y': -0.019393384456635, 'z': -0.461063623428345}","{'x': 0.419783443212509, 'y': -0.032207667827606, 'z': -0.443309396505356}","{'x': 0.547823071479797, 'y': 0.592978119850159, 'z': 0.012581600807607}","{'x': 0.567302048206329, 'y': 0.851547598838806, 'z': 0.006965119857341}","{'x': 0.592552840709686, 'y': 1.068896174430847, 'z': 0.182185679674149}","{'x': 0.586241900920868, 'y': 1.131241917610168, 'z': 0.006239586509764}"
"{'x': 0.725555121898651, 'y': 0.16536483168602, 'z': -0.266235083341599}","{'x': 0.821281492710114, 'y': 0.299708366394043, 'z': -0.017468295991421}","{'x': 0.880129635334015, 'y': 0.43664538860321, 'z': 0.017772680148482}","{'x': 0.870714128017426, 'y': 0.585337281227112, 'z': -0.060504898428917}","{'x': 0.874101102352142, 'y': 0.641224205493927, 'z': -0.072443537414074}","{'x': 0.862944543361664, 'y': 0.634888470172882, 'z': -0.107346311211586}","{'x': 0.802198767662048, 'y': 0.625023186206818, 'z': -0.01414543017745}","{'x': 0.795948624610901, 'y': 0.856031239032745, 'z': 0.009605025872588}","{'x': 0.803125619888306, 'y': 1.117361068725586, 'z': 0.272593349218369}","{'x': 0.782268524169922, 'y': 1.172495365142822, 'z': 0.13487620651722}","{'x': 0.669074058532715, 'y': 0.312590748071671, 'z': 0.024604422971606}","{'x': 0.584315538406372, 'y': 0.3032346367836, 'z': -0.233496829867363}","{'x': 0.583982408046722, 'y': 0.121159136295319, 'z': -0.448595285415649}","{'x': 0.580163359642029, 'y': 0.085476696491241, 'z': -0.506496012210846}","{'x': 0.587276577949524, 'y': 0.07983523607254, 'z': -0.467264205217361}","{'x': 0.701107621192932, 'y': 0.620290875434875, 'z': 0.01484720595181}","{'x': 0.683136105537415, 'y': 0.855391561985016, 'z': 0.037236385047436}","{'x': 0.685696303844452, 'y': 1.11580502986908, 'z': 0.218074679374695}","{'x': 0.68901914358139, 'y': 1.166136264801025, 'z': 0.065510332584381}"
"{'x': 0.670980036258698, 'y': 0.109800457954407, 'z': -0.259362131357193}","{'x': 0.780147850513458, 'y': 0.251984983682632, 'z': 0.039928298443556}","{'x': 0.828606069087982, 'y': 0.406096071004868, 'z': 0.073327876627445}","{'x': 0.824401617050171, 'y': 0.565732479095459, 'z': -0.077932342886925}","{'x': 0.829431235790253, 'y': 0.623163402080536, 'z': -0.100611068308353}","{'x': 0.811989724636078, 'y': 0.617193937301636, 'z': -0.131055533885956}","{'x': 0.765815675258636, 'y': 0.596956789493561, 'z': 0.011871968396008}","{'x': 0.774709463119507, 'y': 0.859083592891693, 'z': -0.135385110974312}","{'x': 0.78534996509552, 'y': 1.13581395149231, 'z': 0.048759255558252}","{'x': 0.787852704524994, 'y': 1.184085607528687, 'z': -0.108720429241657}","{'x': 0.6066734790802, 'y': 0.28282430768013, 'z': 0.03985957428813}","{'x': 0.507945239543915, 'y': 0.268075942993164, 'z': -0.215791493654251}","{'x': 0.487195789813995, 'y': 0.091397762298584, 'z': -0.467319160699844}","{'x': 0.489177137613297, 'y': 0.052240908145905, 'z': -0.523397445678711}","{'x': 0.495065152645111, 'y': 0.048797488212585, 'z': -0.496732771396637}","{'x': 0.653397738933563, 'y': 0.602590024471283, 'z': -0.011330771259964}","{'x': 0.672454357147217, 'y': 0.844862461090088, 'z': -0.127962976694107}","{'x': 0.695011556148529, 'y': 1.141574621200562, 'z': -0.055219255387783}","{'x': 0.723375976085663, 'y': 1.189455151557922, 'z': -0.248366385698318}"
"{'x': 0.521348297595978, 'y': 0.077371180057526, 'z': -0.19864884018898}","{'x': 0.606520414352417, 'y': 0.21705150604248, 'z': -0.15166611969471}","{'x': 0.601877450942993, 'y': 0.389406144618988, 'z': -0.25444084405899}","{'x': 0.531420052051544, 'y': 0.523398816585541, 'z': -0.348846763372421}","{'x': 0.516595780849457, 'y': 0.576656937599182, 'z': -0.395535826683044}","{'x': 0.502640008926392, 'y': 0.568245589733124, 'z': -0.404638737440109}","{'x': 0.565271139144897, 'y': 0.571252644062042, 'z': -0.083100698888302}","{'x': 0.53429788351059, 'y': 0.834105014801025, 'z': -0.052965685725212}","{'x': 0.512531459331512, 'y': 1.074664831161499, 'z': 0.12700018286705}","{'x': 0.480958253145218, 'y': 1.135428905487061, 'z': -0.054213661700487}","{'x': 0.490839958190918, 'y': 0.218886882066727, 'z': 0.138452231884003}","{'x': 0.381449580192566, 'y': 0.185142546892166, 'z': 0.062068589031696}","{'x': 0.305871307849884, 'y': 0.040294885635376, 'z': -0.139993846416473}","{'x': 0.294062823057175, 'y': -0.006035327911377, 'z': -0.189399123191833}","{'x': 0.297767281532288, 'y': -0.020338714122772, 'z': -0.196152895689011}","{'x': 0.486505806446075, 'y': 0.569614231586456, 'z': 0.082880467176437}","{'x': 0.476286709308624, 'y': 0.82774293422699, 'z': 0.077815145254135}","{'x': 0.488602519035339, 'y': 1.068544626235962, 'z': 0.268388837575912}","{'x': 0.447967052459717, 'y': 1.117910385131836, 'z': 0.113419242203236}"
"{'x': 0.539404273033142, 'y': 0.275530934333801, 'z': -0.706561982631683}","{'x': 0.528997302055359, 'y': 0.362926781177521, 'z': -0.395830065011978}","{'x': 0.512595653533936, 'y': 0.488806515932083, 'z': -0.353457540273666}","{'x': 0.49104368686676, 'y': 0.595907211303711, 'z': -0.434671550989151}","{'x': 0.487435936927795, 'y': 0.632255792617798, 'z': -0.444558471441269}","{'x': 0.481680065393448, 'y': 0.621403872966766, 'z': -0.482340663671494}","{'x': 0.44165700674057, 'y': 0.485003471374512, 'z': 0.043387707322836}","{'x': 0.436172217130661, 'y': 0.623667597770691, 'z': -0.114141009747982}","{'x': 0.348531305789948, 'y': 0.76881468296051, 'z': -0.074549175798893}","{'x': 0.379810631275177, 'y': 0.802070379257202, 'z': -0.205859884619713}","{'x': 0.458834737539291, 'y': 0.245234221220016, 'z': -0.471747517585754}","{'x': 0.417729586362839, 'y': 0.154625564813614, 'z': -0.531422197818756}","{'x': 0.39536839723587, 'y': 0.085555344820023, 'z': -0.593921661376953}","{'x': 0.39120027422905, 'y': 0.059674292802811, 'z': -0.61616724729538}","{'x': 0.396098017692566, 'y': 0.05762967467308, 'z': -0.632763147354126}","{'x': 0.394706606864929, 'y': 0.417106688022614, 'z': -0.043365638703108}","{'x': 0.352192044258118, 'y': 0.328502833843231, 'z': -0.213098526000977}","{'x': 0.405392527580261, 'y': 0.256983250379562, 'z': -0.096220955252647}","{'x': 0.422244012355804, 'y': 0.211363792419434, 'z': -0.213804736733437}"
"{'x': 0.546071350574493, 'y': 0.298550009727478, 'z': -0.78693962097168}","{'x': 0.543732821941376, 'y': 0.388555943965912, 'z': -0.460921794176102}","{'x': 0.544097065925598, 'y': 0.503639996051788, 'z': -0.478977113962173}","{'x': 0.541644513607025, 'y': 0.63006180524826, 'z': -0.605364382266998}","{'x': 0.556318879127502, 'y': 0.669482350349426, 'z': -0.632958352565765}","{'x': 0.543587207794189, 'y': 0.67167055606842, 'z': -0.663618326187134}","{'x': 0.461035400629044, 'y': 0.497473806142807, 'z': 0.035216398537159}","{'x': 0.428818374872208, 'y': 0.638482213020325, 'z': -0.090106293559074}","{'x': 0.347278892993927, 'y': 0.766800403594971, 'z': 0.160964921116829}","{'x': 0.371714144945145, 'y': 0.796605467796326, 'z': 0.022611739113927}","{'x': 0.461489230394363, 'y': 0.270088940858841, 'z': -0.515769064426422}","{'x': 0.414069205522537, 'y': 0.173477113246918, 'z': -0.6084303855896}","{'x': 0.387529045343399, 'y': 0.113108247518539, 'z': -0.70177298784256}","{'x': 0.383840084075928, 'y': 0.086098074913025, 'z': -0.734476983547211}","{'x': 0.387113779783249, 'y': 0.084055751562119, 'z': -0.752191662788391}","{'x': 0.411667287349701, 'y': 0.44633486866951, 'z': -0.035344149917364}","{'x': 0.399666219949722, 'y': 0.465904533863068, 'z': -0.358040511608124}","{'x': 0.39643183350563, 'y': 0.51396656036377, 'z': -0.050290893763304}","{'x': 0.396680355072021, 'y': 0.521013855934143, 'z': -0.173910245299339}"
"{'x': 0.5699662566185, 'y': 0.250016808509827, 'z': -0.78823846578598}","{'x': 0.578734934329987, 'y': 0.378614157438278, 'z': -0.515191078186035}","{'x': 0.561501502990723, 'y': 0.512337386608124, 'z': -0.524188339710236}","{'x': 0.531761050224304, 'y': 0.677600026130676, 'z': -0.611422717571259}","{'x': 0.529706060886383, 'y': 0.727173268795013, 'z': -0.631764352321625}","{'x': 0.513385951519012, 'y': 0.72282600402832, 'z': -0.670100510120392}","{'x': 0.465243130922318, 'y': 0.47728955745697, 'z': 0.001362272421829}","{'x': 0.486703842878342, 'y': 0.557593166828156, 'z': -0.153246864676476}","{'x': 0.460340648889542, 'y': 0.650061845779419, 'z': 0.082197822630405}","{'x': 0.463654518127441, 'y': 0.726049065589905, 'z': -0.009749072603881}","{'x': 0.481673806905746, 'y': 0.229037135839462, 'z': -0.457686841487885}","{'x': 0.427299797534943, 'y': 0.133824676275253, 'z': -0.524970710277557}","{'x': 0.396212041378021, 'y': 0.088741838932037, 'z': -0.638023316860199}","{'x': 0.392470449209213, 'y': 0.067154377698898, 'z': -0.654061913490295}","{'x': 0.395640313625336, 'y': 0.065648347139359, 'z': -0.680662512779236}","{'x': 0.413532078266144, 'y': 0.380976885557175, 'z': -0.001382901333272}","{'x': 0.395530968904495, 'y': 0.205054253339767, 'z': -0.177500352263451}","{'x': 0.392779111862183, 'y': 0.052187263965607, 'z': -0.104055300354958}","{'x': 0.400439709424973, 'y': -0.007435202598572, 'z': -0.243121683597565}"
"{'x': 0.658006548881531, 'y': 0.197800517082214, 'z': -0.716131985187531}","{'x': 0.684462189674377, 'y': 0.334094047546387, 'z': -0.347878664731979}","{'x': 0.695398032665253, 'y': 0.471991896629333, 'z': -0.332409024238586}","{'x': 0.690219283103943, 'y': 0.590026617050171, 'z': -0.402965754270554}","{'x': 0.693214297294617, 'y': 0.628167152404785, 'z': -0.421076565980911}","{'x': 0.683098077774048, 'y': 0.623269498348236, 'z': -0.45239320397377}","{'x': 0.591318786144257, 'y': 0.489378571510315, 'z': 0.044711086899042}","{'x': 0.632223069667816, 'y': 0.534440994262695, 'z': -0.38711878657341}","{'x': 0.597367286682129, 'y': 0.712356746196747, 'z': -0.117720328271389}","{'x': 0.624485433101654, 'y': 0.738117635250092, 'z': -0.266379982233047}","{'x': 0.557918727397919, 'y': 0.22539946436882, 'z': -0.413153082132339}","{'x': 0.510570108890533, 'y': 0.119937747716904, 'z': -0.567472338676453}","{'x': 0.470615983009338, 'y': 0.033670336008072, 'z': -0.71726393699646}","{'x': 0.46254763007164, 'y': 0.0013507604599, 'z': -0.757258653640747}","{'x': 0.47018826007843, 'y': -0.030764639377594, 'z': -0.768200635910034}","{'x': 0.520248591899872, 'y': 0.466159403324127, 'z': -0.044852577149868}","{'x': 0.5182785987854, 'y': 0.542567729949951, 'z': -0.549738824367523}","{'x': 0.485626190900803, 'y': 0.715509653091431, 'z': -0.224310055375099}","{'x': 0.47763729095459, 'y': 0.751246392726898, 'z': -0.375799506902695}"
"{'x': 0.71078222990036, 'y': 0.176729619503021, 'z': -0.972541451454163}","{'x': 0.749261617660522, 'y': 0.311245679855347, 'z': -0.566252291202545}","{'x': 0.767875552177429, 'y': 0.473935842514038, 'z': -0.611773669719696}","{'x': 0.768489897251129, 'y': 0.656073689460754, 'z': -0.781521737575531}","{'x': 0.773613393306732, 'y': 0.697732448577881, 'z': -0.8232142329216}","{'x': 0.757996678352356, 'y': 0.698570489883423, 'z': -0.857248902320862}","{'x': 0.673212468624115, 'y': 0.469352960586548, 'z': 0.013062144629657}","{'x': 0.695319950580597, 'y': 0.535333931446075, 'z': -0.476911187171936}","{'x': 0.625860810279846, 'y': 0.687586069107056, 'z': -0.140818551182747}","{'x': 0.651256442070007, 'y': 0.727974891662598, 'z': -0.311204761266708}","{'x': 0.618058085441589, 'y': 0.187275379896164, 'z': -0.533068418502808}","{'x': 0.555938243865967, 'y': 0.103746116161346, 'z': -0.461595565080643}","{'x': 0.565177321434021, 'y': 0.124663442373276, 'z': -0.389271855354309}","{'x': 0.557521283626556, 'y': 0.127757102251053, 'z': -0.39820596575737}","{'x': 0.569315493106842, 'y': 0.127086102962494, 'z': -0.414372444152832}","{'x': 0.596174538135529, 'y': 0.420573979616165, 'z': -0.013600584119558}","{'x': 0.586105406284332, 'y': 0.478257358074188, 'z': -0.530941247940063}","{'x': 0.614238619804382, 'y': 0.581060707569122, 'z': -0.083597727119923}","{'x': 0.599585235118866, 'y': 0.604965269565582, 'z': -0.232712239027023}"
"{'x': 0.764261364936829, 'y': 0.258267402648926, 'z': -0.766631126403809}","{'x': 0.835585534572601, 'y': 0.422972977161407, 'z': -0.538939595222473}","{'x': 0.798895299434662, 'y': 0.620659708976746, 'z': -0.581240117549896}","{'x': 0.718257188796997, 'y': 0.789188265800476, 'z': -0.628240644931793}","{'x': 0.713871419429779, 'y': 0.838318467140198, 'z': -0.678374588489532}","{'x': 0.695422947406769, 'y': 0.821033477783203, 'z': -0.687252461910248}","{'x': 0.777568221092224, 'y': 0.632223963737488, 'z': -0.031937524676323}","{'x': 0.854950129985809, 'y': 0.629642069339752, 'z': -0.406032502651215}","{'x': 0.837182223796844, 'y': 0.844196975231171, 'z': -0.098244197666645}","{'x': 0.864779651165009, 'y': 0.860620737075806, 'z': -0.206671848893166}","{'x': 0.673798203468323, 'y': 0.273225069046021, 'z': -0.334487229585648}","{'x': 0.600776195526123, 'y': 0.164032846689224, 'z': -0.345715135335922}","{'x': 0.559202432632446, 'y': 0.072298526763916, 'z': -0.342842876911163}","{'x': 0.543821692466736, 'y': 0.033852756023407, 'z': -0.368432074785233}","{'x': 0.545032620429993, 'y': 0.035158038139343, 'z': -0.384621143341064}","{'x': 0.690640807151794, 'y': 0.602331221103668, 'z': 0.031855925917625}","{'x': 0.616519510746002, 'y': 0.579090178012848, 'z': -0.359031975269318}","{'x': 0.647710621356964, 'y': 0.77594780921936, 'z': 0.044095654040575}","{'x': 0.594429075717926, 'y': 0.805383682250977, 'z': -0.026552045717835}"
"{'x': 0.559253990650177, 'y': 0.272746920585632, 'z': -0.336917489767075}","{'x': 0.641456961631775, 'y': 0.412745654582977, 'z': -0.092101275920868}","{'x': 0.710023760795593, 'y': 0.534994602203369, 'z': -0.059629671275616}","{'x': 0.611243367195129, 'y': 0.585732936859131, 'z': -0.109104581177235}","{'x': 0.597532749176025, 'y': 0.614668786525726, 'z': -0.143032491207123}","{'x': 0.584022462368011, 'y': 0.604778707027435, 'z': -0.156572163105011}","{'x': 0.598523437976837, 'y': 0.724481523036957, 'z': -0.024265142157674}","{'x': 0.583227753639221, 'y': 0.978101670742035, 'z': 0.072145998477936}","{'x': 0.583376348018646, 'y': 1.220021724700928, 'z': 0.27000629901886}","{'x': 0.561545372009277, 'y': 1.281634569168091, 'z': 0.115402109920979}","{'x': 0.490393191576004, 'y': 0.380363464355469, 'z': -0.020250471308827}","{'x': 0.413054883480072, 'y': 0.253503561019897, 'z': -0.126580208539963}","{'x': 0.408800363540649, 'y': 0.112608134746552, 'z': -0.163893029093742}","{'x': 0.402686297893524, 'y': 0.064282894134521, 'z': -0.218366608023643}","{'x': 0.410850644111633, 'y': 0.063134014606476, 'z': -0.194908335804939}","{'x': 0.508869767189026, 'y': 0.7140993475914, 'z': 0.024875216186047}","{'x': 0.502841591835022, 'y': 0.966559886932373, 'z': 0.077577613294125}","{'x': 0.519185364246368, 'y': 1.208223581314087, 'z': 0.228127762675285}","{'x': 0.521318018436432, 'y': 1.269734978675842, 'z': 0.082182675600052}"
"{'x': 0.540854811668396, 'y': 0.265536040067673, 'z': -0.380105078220367}","{'x': 0.598832130432129, 'y': 0.414195567369461, 'z': -0.080018378794193}","{'x': 0.620644092559814, 'y': 0.581562876701355, 'z': 0.007708437275141}","{'x': 0.680064797401428, 'y': 0.692412734031677, 'z': -0.03887115046382}","{'x': 0.702736794948578, 'y': 0.726834893226624, 'z': -0.057577669620514}","{'x': 0.701451897621155, 'y': 0.724256455898285, 'z': -0.115013085305691}","{'x': 0.566498816013336, 'y': 0.684998750686646, 'z': 0.001309189596213}","{'x': 0.556288182735443, 'y': 0.922320604324341, 'z': 0.043565560132265}","{'x': 0.548180162906647, 'y': 1.143738985061646, 'z': 0.189341261982918}","{'x': 0.533000767230988, 'y': 1.192083597183228, 'z': 0.043032106012106}","{'x': 0.464588642120361, 'y': 0.354965925216675, 'z': -0.085139557719231}","{'x': 0.403846263885498, 'y': 0.216585069894791, 'z': -0.15733391046524}","{'x': 0.398987650871277, 'y': 0.067733407020569, 'z': -0.175400286912918}","{'x': 0.398286819458008, 'y': 0.038154900074005, 'z': -0.222344398498535}","{'x': 0.40538227558136, 'y': 0.032552659511566, 'z': -0.211106270551682}","{'x': 0.483010917901993, 'y': 0.682996988296509, 'z': -0.000862420303747}","{'x': 0.478412985801697, 'y': 0.915036082267761, 'z': -0.01780853420496}","{'x': 0.495959848165512, 'y': 1.127068042755127, 'z': 0.106406658887863}","{'x': 0.50124591588974, 'y': 1.177977919578552, 'z': -0.037092965096235}"
"{'x': 0.589907169342041, 'y': 0.227830082178116, 'z': -0.323774874210358}","{'x': 0.67357212305069, 'y': 0.387176066637039, 'z': -0.078750818967819}","{'x': 0.690747320652008, 'y': 0.556440234184265, 'z': -0.004853398073465}","{'x': 0.702696800231934, 'y': 0.70683228969574, 'z': -0.074558511376381}","{'x': 0.70706570148468, 'y': 0.749842166900635, 'z': -0.102743692696095}","{'x': 0.695412456989288, 'y': 0.742169260978699, 'z': -0.153889805078506}","{'x': 0.629324615001678, 'y': 0.682256698608398, 'z': -0.003605784615502}","{'x': 0.625787615776062, 'y': 0.928351283073425, 'z': 0.014640815556049}","{'x': 0.615738689899445, 'y': 1.126758456230164, 'z': 0.328418642282486}","{'x': 0.6070716381073, 'y': 1.190345644950867, 'z': 0.208454251289368}","{'x': 0.518991827964783, 'y': 0.34168142080307, 'z': -0.051855575293303}","{'x': 0.440946966409683, 'y': 0.217794835567474, 'z': -0.135701656341553}","{'x': 0.439926624298096, 'y': 0.05154949426651, 'z': -0.196586802601814}","{'x': 0.43682599067688, 'y': 0.027464866638184, 'z': -0.24689444899559}","{'x': 0.442448228597641, 'y': 0.025130271911621, 'z': -0.237735882401466}","{'x': 0.534508764743805, 'y': 0.667139649391174, 'z': 0.003613846609369}","{'x': 0.506400585174561, 'y': 0.934165954589844, 'z': -0.015237412415445}","{'x': 0.498560190200806, 'y': 1.140125155448914, 'z': 0.23838084936142}","{'x': 0.497458875179291, 'y': 1.208288431167603, 'z': 0.112353749573231}"
"{'x': 0.468471884727478, 'y': 0.251582771539688, 'z': -0.30757075548172}","{'x': 0.553400158882141, 'y': 0.395173519849777, 'z': -0.066573053598404}","{'x': 0.571875512599945, 'y': 0.564340829849243, 'z': -0.059313498437405}","{'x': 0.561851441860199, 'y': 0.71720278263092, 'z': -0.173317819833755}","{'x': 0.569470882415771, 'y': 0.765932142734528, 'z': -0.199100628495216}","{'x': 0.555046737194061, 'y': 0.759176313877106, 'z': -0.235300749540329}","{'x': 0.50773411989212, 'y': 0.695522129535675, 'z': 0.001866771955974}","{'x': 0.509249806404114, 'y': 0.922932088375092, 'z': 0.016390969976783}","{'x': 0.515268743038177, 'y': 1.128643751144409, 'z': 0.259520977735519}","{'x': 0.509963870048523, 'y': 1.183408260345459, 'z': 0.121556863188744}","{'x': 0.398201674222946, 'y': 0.36587318778038, 'z': -0.015707334503531}","{'x': 0.311961829662323, 'y': 0.287453711032867, 'z': -0.232175558805466}","{'x': 0.300345361232758, 'y': 0.123194813728333, 'z': -0.437266141176224}","{'x': 0.291289627552032, 'y': 0.089042007923126, 'z': -0.500551223754883}","{'x': 0.295966863632202, 'y': 0.087016224861145, 'z': -0.476331025362015}","{'x': 0.41426020860672, 'y': 0.691549956798553, 'z': -0.001709088217467}","{'x': 0.425353050231934, 'y': 0.92542040348053, 'z': -0.006368387956172}","{'x': 0.447264403104782, 'y': 1.130755543708801, 'z': 0.201574742794037}","{'x': 0.459872663021088, 'y': 1.190740466117859, 'z': 0.058076445013285}"
"{'x': 0.637175917625427, 'y': 0.208943724632263, 'z': -0.32966411113739}","{'x': 0.736860573291779, 'y': 0.3727026283741, 'z': -0.062927335500717}","{'x': 0.765008747577667, 'y': 0.557888865470886, 'z': 0.000370855006622}","{'x': 0.765968561172485, 'y': 0.723759829998016, 'z': -0.08523366600275}","{'x': 0.774241030216217, 'y': 0.784755706787109, 'z': -0.113879695534706}","{'x': 0.762514650821686, 'y': 0.779034793376923, 'z': -0.17281536757946}","{'x': 0.684645652770996, 'y': 0.733924210071564, 'z': -0.020643141120672}","{'x': 0.669526040554047, 'y': 0.997793555259705, 'z': -0.089381866157055}","{'x': 0.655766606330872, 'y': 1.252329111099243, 'z': 0.285990655422211}","{'x': 0.631526470184326, 'y': 1.323763132095337, 'z': 0.149021953344345}","{'x': 0.555026888847351, 'y': 0.351730674505234, 'z': 0.013501200824976}","{'x': 0.442599058151245, 'y': 0.250559628009796, 'z': -0.145343363285065}","{'x': 0.405175566673279, 'y': 0.08233767747879, 'z': -0.335299402475357}","{'x': 0.393186777830124, 'y': 0.053333759307861, 'z': -0.404175072908401}","{'x': 0.399911165237427, 'y': 0.040979564189911, 'z': -0.388208448886871}","{'x': 0.576355397701263, 'y': 0.718525648117065, 'z': 0.021406251937151}","{'x': 0.538592457771301, 'y': 0.988200902938843, 'z': -0.080146260559559}","{'x': 0.547449886798859, 'y': 1.244561910629272, 'z': 0.239812642335892}","{'x': 0.54258131980896, 'y': 1.314158916473389, 'z': 0.099948018789291}"
